"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%8) - 0.5 + (Event #/(89159 + 1))","Time"
11369,64575.9,11538,4788.72,66349.6,4730,28041,434.16,18,-0.185509,4.32459
18119,73837.2,16082,10011.6,70717.9,9278,28057,533.52,21.75,-0.18533,4.32691
8000,63205.3,8295,3647.52,63524.8,3763,28065,258.48,15,-0.18524,4.32808
8403.84,63167.1,8719,3083.04,63738.2,3170,28073,311.76,2.25,-0.18515,4.32808
11769,74744.7,10319,8697.6,70527.8,8082,28081,1124.64,-7.5,-0.185061,4.32924
14081.9,71562.7,12896,7203.6,70419.9,6704,28089,942.48,51,-0.184971,4.33157
8301.44,65123.7,8354,2918.88,63806.4,2998,28097,231.84,12,-0.184881,4.33273
30512.6,80247.1,24919,24238.1,74328.1,21371,28105,2105.28,52.5,-0.184791,4.3339
13363.8,72101.1,12147,6565.68,72063,5971,28113,1002.24,32.25,-0.184702,4.33506
18327.7,69557.7,17268,8259.84,69010.3,7844,28129,954,19.5,-0.184522,4.33739
15014.4,64367.4,15287,5365.44,64271.5,5471,28137,712.08,-12,-0.184432,4.33855
17836.8,72425.8,16140,8287.2,71097,7639,28145,1162.08,-31.5,-0.184343,4.33972
17215.4,72498.8,15562,9344.16,69312.8,8835,28153,1020.24,25.5,-0.184253,4.34088
9945.6,64077.4,10172,5341.68,66604.3,5256,28161,851.04,0.75,-0.184163,4.34204
16652.8,64703.7,16867,5636.16,63259.4,5839,28169,375.12,12.75,-0.184074,4.34204
18007.7,66382.7,17778,6840.72,64954.1,6902,28177,580.32,-3,-0.183984,4.34321
21122.6,75220.8,18403,11669,73370.6,10423,28185,890.64,-5.25,-0.183894,4.34437
10832.6,68413.6,10377,5691.6,68004.5,5485,28193,524.88,26.25,-0.183804,4.34437
19769.6,71340.8,18161,11707.2,71219.1,10773,28201,906.48,-14.25,-0.183715,4.34554
19509.8,71698.1,17833,11023.9,70381.3,10265,28209,1075.68,14.25,-0.183625,4.3467
11342.1,74787.7,9939,7174.08,71813.1,6547,28217,789.84,20.25,-0.183535,4.3467
9305.6,63440.3,9613,3255.12,63547.1,3357,28225,243.36,-5.25,-0.183445,4.34786
10083.8,66699.1,9908,4554.72,68212.6,4376,28233,444.24,11.25,-0.183356,4.34903
12212.5,68806.5,11632,5459.76,69626.6,5139,28241,704.16,15,-0.183266,4.35019
13403.5,63801.1,13768,4405.68,63373.7,4556,28249,543.6,18,-0.183176,4.35135
17545.6,70186.7,16383,11012.4,72178.1,9999,28257,912.24,25.5,-0.183087,4.35368
20595.2,78673.8,17156,11650.3,72743.5,10496,28265,1266.48,39,-0.182997,4.35368
11993.6,63639.6,12351,4132.8,64334.3,4210,28273,526.32,30.75,-0.182907,4.35485
21322.2,70237.5,19895,11568.2,69280.5,10943,28281,990,11.25,-0.182817,4.35601
20948.5,75715.8,18132,12403.4,72577.9,11200,28289,829.44,25.5,-0.182728,4.35717
14015.4,64061.3,14338,5906.88,63859,6062,28305,553.68,-19.5,-0.182548,4.35834
9076.48,62436.9,9527,3438,64100.4,3515,28313,340.56,33,-0.182459,4.36066
12267.5,65763.9,12225,6756.48,68279.5,6485,28337,604.08,18,-0.182189,4.36299
9564.8,66017.8,9495,5685.84,66983.1,5563,28345,241.2,-1.5,-0.1821,4.36416
12753.9,64073.7,13045,4128.48,65023.8,4161,28353,402.48,-16.5,-0.18201,4.36532
13481,64081.2,13787,5258.16,65587.9,5254,28369,460.8,-8.25,-0.18183,4.36765
9563.52,73022.8,8583,6018.48,69649.9,5663,28377,410.4,10.5,-0.181741,4.36765
9930.24,64066.6,10158,3891.6,63601,4010,28385,261.36,6,-0.181651,4.36997
9463.68,63345.1,9791,4203.36,65933.8,4178,28393,312.48,22.5,-0.181561,4.36997
14350.1,65550.1,14347,5670.72,64812.8,5734,28409,417.6,11.25,-0.181382,4.3723
18117.1,76998.9,15420,11226.2,74677.5,9852,28417,1084.32,30,-0.181292,4.37347
23011.2,76703.2,19661,12836.2,74942.6,11225,28425,1172.16,81.75,-0.181202,4.37347
12570.2,63806.3,12911,7696.8,67489.6,7474,28433,515.52,24.75,-0.181113,4.37463
9054.08,63346.7,9367,3842.64,63481.5,3967,28441,393.12,-4.5,-0.181023,4.37579
19373.4,68125.7,18637,10416.2,65455.8,10429,28449,663.12,46.5,-0.180933,4.37696
12471,64400.1,12691,4510.08,64606,4575,28457,370.08,14.25,-0.180843,4.37812
12427.5,64937.8,12542,5508,64378.9,5607,28465,406.08,24.75,-0.180754,4.37928
19859.8,74136.2,17556,11761.9,72419.1,10644,28473,928.08,15.75,-0.180664,4.38045
12322.6,63353.8,12747,5003.28,66028,4966,28481,556.56,13.5,-0.180574,4.38161
20168.3,76032.6,17384,12808.8,71429.3,11752,28489,1089.36,33.75,-0.180485,4.38161
18833.9,67703.4,18231,7464.96,68451.6,7147,28497,807.84,0.75,-0.180395,4.38278
11964.2,73602.1,10653,6926.4,70782.6,6413,28505,1031.76,-6.75,-0.180305,4.38394
11829.1,63889.3,12134,4178.88,63660.4,4302,28513,178.56,-0.75,-0.180215,4.38627
8760.32,62683.3,9159,3421.44,63918.9,3508,28521,157.68,15,-0.180126,4.38627
8723.2,62506.4,9146,3089.52,62782.9,3225,28529,387.36,-12.75,-0.180036,4.38743
14983.7,64765.2,15162,6171.12,66029.5,6125,28537,606.24,11.25,-0.179946,4.3886
10162.6,64392.7,10343,5153.04,65157.2,5183,28545,195.84,3.75,-0.179856,4.38976
15680.6,67157.7,15302,10826.6,69222.9,10250,28553,803.52,15.75,-0.179767,4.38976
9299.84,63692.6,9569,3521.52,64125.1,3599,28569,194.4,32.25,-0.179587,4.39209
18656.6,67099.2,18222,8501.04,65061.8,8563,28577,517.68,18.75,-0.179498,4.39325
10539.5,63713.5,10841,4865.04,66025.1,4829,28585,421.2,2.25,-0.179408,4.39441
16945.3,65957.5,16837,7581.6,65094.7,7633,28593,311.04,6,-0.179318,4.39441
10419.2,63489.8,10755,3293.28,63722.6,3387,28601,299.52,-8.25,-0.179228,4.39558
13351,70779.3,12362,7097.76,69854.2,6659,28609,741.6,42.75,-0.179139,4.39674
7063.04,62806.4,7370,2863.44,63677.8,2947,28617,298.08,-3,-0.179049,4.3979
15505.3,74717.2,13600,9736.56,70836.5,9008,28625,660.24,10.5,-0.178959,4.39907
16156.8,64932.4,16307,5727.6,63761.5,5887,28633,592.56,2.25,-0.178869,4.39907
21875.2,74257.4,19306,11741.8,71548.9,10755,28641,955.44,8.25,-0.17878,4.40023
11675.5,72824.5,10507,6967.44,71102.2,6422,28657,660.96,6,-0.1786,4.40256
16080.6,74752.5,14098,9271.44,72248.9,8410,28665,854.64,13.5,-0.178511,4.40256
18100.5,76938.2,15418,10952.6,73013.1,9831,28673,807.12,21.75,-0.178421,4.40372
18204.2,65382.1,18247,7221.6,65487,7227,28681,682.56,21,-0.178331,4.40489
15867.5,67745.5,15350,9555.84,64815.9,9662,28689,587.52,12,-0.178241,4.40605
11056,63698.1,11375,4682.16,64114.1,4786,28697,211.68,45,-0.178152,4.40605
9606.4,64097.4,9822,2891.52,63271.7,2995,28705,338.4,13.5,-0.178062,4.40722
18608.6,73373.2,16621,13159.4,69387.5,12429,28713,1158.48,18.75,-0.177972,4.40838
16069.8,72625.9,14501,8401.68,71536,7697,28721,547.92,30,-0.177882,4.40954
14645.1,75442.7,12722,7550.64,72791.8,6798,28737,761.76,4.5,-0.177703,4.41187
14727.7,64778.1,14900,5766.48,63836.5,5920,28745,728.64,-18.75,-0.177613,4.4142
17986.6,71423.1,16504,8708.4,71815,7947,28753,1020.96,34.5,-0.177524,4.41536
30556.2,80753.6,24798,21997.4,78954.2,18259,28761,1629.36,50.25,-0.177434,4.41536
6695.04,64657.6,6786,2476.8,64056.7,2534,28769,204.48,0.75,-0.177344,4.41653
13773.4,64618.5,13969,4728.24,63851.2,4853,28777,776.88,-4.5,-0.177254,4.41769
17728.6,64923.1,17896,6616.8,64109.8,6764,28785,534.24,3.75,-0.177165,4.41885
9508.48,68252.8,9130,5906.88,67689,5719,28793,398.16,-2.25,-0.177075,4.42002
8478.72,62532.2,8886,3285.36,63438.2,3394,28801,246.24,33,-0.176985,4.42118
18507.5,74498.4,16281,12931.9,70291.6,12057,28809,894.96,23.25,-0.176895,4.42118
20725.1,101680,13358,9642.24,87875.7,7191,28817,814.32,-26.25,-0.176806,4.42234
13435.5,75366.8,11683,7103.52,72751.4,6399,28833,725.04,17.25,-0.176626,4.42467
19760.6,76241.2,16986,12732.5,70232.8,11881,28841,1135.44,13.5,-0.176537,4.42467
21330.6,67379.4,20747,10424.2,64558.5,10582,28849,593.28,31.5,-0.176447,4.42584
15716.5,71552.3,14395,8190.72,70278.5,7638,28857,1088.64,6.75,-0.176357,4.427
11756.8,63999.8,12039,4766.4,63041.5,4955,28865,272.16,9.75,-0.176267,4.42816
14279,73435.7,12743,7616.88,70237.8,7107,28873,603.36,40.5,-0.176178,4.42816
21485.4,76050.2,18515,15036.5,71955.5,13695,28881,1144.8,46.5,-0.176088,4.42933
12700.8,63949,13016,4688.64,62811.7,4892,28889,627.84,6,-0.175998,4.43049
12935,73192.1,11582,10181.5,69174.4,9646,28897,642.24,-18,-0.175908,4.43165
16490.9,71050.3,15211,8295.12,70582.8,7702,28905,653.76,-25.5,-0.175819,4.43282
11508.5,64628.9,11670,3517.2,63710.1,3618,28913,383.76,3,-0.175729,4.43398
17175.7,65729.9,17125,6423.12,64158.8,6561,28921,843.12,27.75,-0.175639,4.43398
8848,63255.4,9167,3148.56,63490.5,3250,28929,326.16,6.75,-0.17555,4.43515
9444.48,70568.2,8771,5994.72,68408.5,5743,28937,591.84,15,-0.17546,4.43631
9679.36,63920.4,9924,4012.56,62865.7,4183,28945,297.36,-10.5,-0.17537,4.43747
10552.3,64009.3,10804,5122.8,63729.7,5268,28969,414,28.5,-0.175101,4.44096
11752.3,63281.6,12171,4488.48,63532.8,4630,28977,337.68,0.75,-0.175011,4.44096
16524.8,64720.6,16733,7233.12,64749.3,7321,28985,545.76,-9,-0.174921,4.44213
14676.5,68360.9,14070,7245.36,68439.3,6938,28993,630.72,3.75,-0.174832,4.44329
11571.8,63659.2,11913,3901.68,63276.5,4041,29001,517.68,11.25,-0.174742,4.44446
16283.5,73399.6,14539,9262.8,71325,8511,29009,1167.84,15,-0.174652,4.44446
13100.8,65171.9,13174,7469.28,67592.8,7242,29025,447.12,12,-0.174473,4.44678
8170.88,63072.7,8490,3337.2,62810.7,3482,29033,406.8,-4.5,-0.174383,4.44795
13578.9,64257.7,13849,5093.28,65270.5,5114,29041,441.36,31.5,-0.174293,4.44911
9799.68,67045.8,9579,5219.28,69777.8,4902,29049,552.24,-10.5,-0.174204,4.45144
12508.2,66305.5,12363,6303.6,67348,6134,29065,895.68,27,-0.174024,4.45377
18246.4,74093.6,16139,11728.1,70077.6,10968,29073,874.08,6,-0.173935,4.45493
9819.52,67406.7,9547,5301.36,67659.2,5135,29081,430.56,6,-0.173845,4.45609
11008,64840.9,11126,4178.16,63842.4,4289,29089,697.68,9.75,-0.173755,4.45726
12295.7,69670.6,11566,7519.68,70061.1,7034,29097,596.16,27.75,-0.173665,4.45842
16993.3,74413.4,14966,11680.6,70371.1,10878,29105,633.6,53.25,-0.173576,4.45959
21050.9,80325.5,17175,14364,73664.5,12779,29121,1289.52,11.25,-0.173396,4.46075
16090.9,64687.3,16302,7576.56,64594.4,7687,29129,568.8,18,-0.173306,4.46191
15703.7,72665.1,14163,7684.56,68922.3,7307,29137,768.96,11.25,-0.173217,4.46308
19932.8,70558.3,18514,8692.56,70313,8102,29145,1044.72,12,-0.173127,4.46424
22528.6,66121.9,22329,9871.92,64819.8,9981,29153,696.96,57.75,-0.173037,4.46424
12218.2,63535.2,12603,3535.2,62701.7,3695,29169,404.64,40.5,-0.172858,4.46657
6012.8,62340.6,6321,2278.08,63883.7,2337,29193,114.48,30,-0.172589,4.47006
13248.6,64017,13563,6186.96,65588.6,6182,29201,470.16,13.5,-0.172499,4.47122
14796.2,64281.1,15085,5286.24,63954,5417,29209,614.16,-21.75,-0.172409,4.47239
9548.8,72817.1,8594,5481.36,71931.6,4994,29217,718.56,10.5,-0.172319,4.47355
12739.2,66202.2,12611,6295.68,66816.8,6175,29225,348.48,-24.75,-0.17223,4.47471
10238.1,63208.9,10615,3521.52,63350.6,3643,29233,339.84,-11.25,-0.17214,4.47588
10300.2,63832.8,10575,4072.32,63392.8,4210,29249,272.16,1.5,-0.171961,4.47821
18149.1,66207.7,17965,9378,65264.6,9417,29257,713.52,37.5,-0.171871,4.47937
18142.7,65218.6,18231,7931.52,64371.5,8075,29265,442.08,27,-0.171781,4.48053
23018.2,73539.9,20513,11944.8,71249.2,10987,29273,1239.12,7.5,-0.171691,4.4817
25234.6,73991,22351,19010.9,71958.9,17314,29281,2123.28,27.75,-0.171602,4.48286
12108.2,65466.6,12121,5528.88,65345.5,5545,29289,306.72,24.75,-0.171512,4.48286
11254.4,62959.3,11715,3281.04,62236.2,3455,29297,228.24,7.5,-0.171422,4.48402
17423.4,72055.1,15847,9299.52,70318.8,8667,29305,673.2,32.25,-0.171332,4.48635
26199.7,76827.7,22349,18450,73737,16398,29313,1359.36,30,-0.171243,4.48752
15961.6,64879.9,16123,5061.6,64112.3,5174,29321,428.4,12.75,-0.171153,4.48868
12254.7,64998.8,12356,3950.64,64824.5,3994,29329,344.88,11.25,-0.171063,4.48984
16009,76620.4,13693,7601.76,71982.2,6921,29337,1127.52,-7.5,-0.170974,4.49101
9670.4,69112.2,9170,4821.12,67656.7,4670,29345,655.92,7.5,-0.170884,4.49217
15760,71467.4,14452,10028.9,70069.6,9380,29353,665.28,33,-0.170794,4.49333
14843.5,65261.3,14906,5069.52,64200.2,5175,29369,470.16,-7.5,-0.170615,4.49566
21626.9,76833,18447,12279.6,75281.2,10690,29377,1288.08,33.75,-0.170525,4.49799
9776.64,68278.1,9384,5850,67736,5660,29385,424.8,13.5,-0.170435,4.49799
13527,65237.2,13589,6163.92,64396.4,6273,29401,298.8,15.75,-0.170256,4.50148
15160.3,74512.3,13334,8106.48,71618.5,7418,29409,948.96,-14.25,-0.170166,4.50148
10588.8,64415.4,10773,3747.6,63875.9,3845,29417,614.16,-8.25,-0.170076,4.50264
10586.9,70040.6,9906,5943.6,68649.9,5674,29425,372.96,18,-0.169987,4.50381
11664.6,74233.2,10298,7747.2,70693.5,7182,29433,407.52,36.75,-0.169897,4.50614
12558.7,64893.8,12683,5089.68,64755.8,5151,29441,520.56,24,-0.169807,4.50614
12604.2,64412.5,12824,4991.04,63935.3,5116,29449,285.84,4.5,-0.169717,4.50846
10947.2,65014.6,11035,4014.72,64645.9,4070,29457,517.68,7.5,-0.169628,4.50963
11583.4,68457.7,11089,7354.08,68256.2,7061,29465,894.96,9,-0.169538,4.51079
9978.24,71908.3,9094,6151.68,71608.6,5630,29473,713.52,3,-0.169448,4.51196
11849,65112.7,11926,5084.64,65467,5090,29481,544.32,15.75,-0.169358,4.51312
23185.9,76299.9,19915,14011.2,72858.7,12603,29489,1108.08,5.25,-0.169269,4.51428
20030.7,75819.2,17314,13120.6,71122.3,12090,29497,1760.4,2.25,-0.169179,4.51545
21139.8,71387.7,19407,11025.4,70769.6,10210,29505,1051.2,21,-0.169089,4.51661
9272.96,64465.1,9427,3531.6,63254.2,3659,29513,367.92,23.25,-0.169,4.51777
17646.7,70694.8,16359,8438.4,70082.2,7891,29521,1092.24,39.75,-0.16891,4.51894
9900.16,63885.1,10156,3026.88,63094.7,3144,29529,342.72,10.5,-0.16882,4.5201
21459.8,66618.9,21111,9267.12,64534.1,9411,29537,623.52,12,-0.16873,4.52127
9160.32,63252.6,9491,3033.36,63654.9,3123,29545,360.72,-2.25,-0.168641,4.52127
13876.5,71080.9,12794,6231.6,67805.8,6023,29553,851.04,4.5,-0.168551,4.52243
16138.2,65962.1,16034,7117.2,64692.5,7210,29561,902.16,30.75,-0.168461,4.52359
12627.8,72328.1,11442,6040.8,67362.6,5877,29577,711.36,45.75,-0.168282,4.52592
14677.1,76473.2,12578,9517.68,72647.4,8586,29585,772.56,55.5,-0.168192,4.52708
20453.8,74099.4,18090,10849.7,71924.4,9886,29593,1149.84,66.75,-0.168102,4.52825
9930.88,63495.6,10250,3497.04,63327.4,3619,29601,509.04,-21,-0.168013,4.52941
13291.5,64304.8,13546,4502.16,63989.1,4611,29609,321.84,-20.25,-0.167923,4.53058
20602.9,72162.4,18711,11134.1,70358,10371,29617,998.64,30,-0.167833,4.53174
11635.2,69472,10976,6623.28,68291.9,6356,29625,662.4,2.25,-0.167743,4.5329
9736.96,63230.4,10092,4708.8,65883,4684,29633,430.56,24,-0.167654,4.5329
21844.5,77745.2,18414,12193.2,76227.6,10483,29641,1714.32,43.5,-0.167564,4.53407
7192.96,63539.3,7419,3057.12,63765.6,3142,29649,262.8,8.25,-0.167474,4.53523
16077.4,71087,14822,8860.32,70839.3,8197,29657,1422.72,1.5,-0.167384,4.53639
8458.24,68282.7,8118,4957.92,69457.5,4678,29665,634.32,24,-0.167295,4.53756
12584.3,67149.1,12282,6842.16,69954.4,6410,29673,710.64,-18,-0.167205,4.53872
11497,73587.7,10239,7950.24,71422.5,7295,29681,892.08,-12,-0.167115,4.53989
28504.3,74662.6,25020,21593.5,71588.1,19768,29689,1815.84,11.25,-0.167026,4.54105
16130.6,70176.1,15064,7270.56,68697.2,6936,29697,774.72,-0.75,-0.166936,4.54221
12953,72709.6,11675,7066.08,71474.4,6479,29705,1008.72,6,-0.166846,4.54338
13837.4,70947.5,12782,7919.28,70296.4,7383,29713,442.08,26.25,-0.166756,4.54454
8596.48,62933.3,8952,3058.56,63372.1,3163,29721,326.16,5.25,-0.166667,4.54454
15052.8,64739.5,15238,5654.16,64175.8,5774,29729,302.4,26.25,-0.166577,4.5457
10410.2,63648.2,10719,3410.64,64638.4,3458,29745,367.2,19.5,-0.166397,4.54803
12639.4,70466.4,11755,6122.16,69972.4,5734,29753,889.2,-21.75,-0.166308,4.54803
15173.8,72112.2,13790,11166.5,70535.6,10375,29761,666.72,-12.75,-0.166218,4.5492
13953.9,70545.7,12963,8233.92,69980.3,7711,29769,606.96,28.5,-0.166128,4.55036
24129.9,82179.4,19243,17330.4,76829.1,14783,29777,1343.52,24,-0.166039,4.55152
9728.64,64545.1,9878,3348.72,64207.6,3418,29785,482.4,22.5,-0.165949,4.55269
12549.8,73915.8,11127,7986.96,70858.7,7387,29801,614.16,20.25,-0.165769,4.55501
11266.6,67209.7,10986,5173.2,69147.6,4903,29809,621.36,31.5,-0.16568,4.55734
20095.4,71804.7,18341,13090.3,69151,12406,29817,1255.68,45.75,-0.16559,4.55851
13909.8,65020.7,14020,5101.92,64324.6,5198,29825,541.44,30.75,-0.1655,4.55967
10314.2,71220.5,9491,6487.92,69990.5,6075,29833,446.4,-11.25,-0.165411,4.56083
12711,63833.8,13050,4346.64,63999.4,4451,29841,285.12,-1.5,-0.165321,4.56083
6999.04,62937.6,7288,2611.44,63693.1,2687,29857,343.44,32.25,-0.165141,4.56432
11721,69894.9,10990,6464.16,70010.8,6051,29865,716.4,24.75,-0.165052,4.56549
12170.2,63817.3,12498,3660.48,64383.6,3726,29873,473.04,21.75,-0.164962,4.56549
19245.4,71818.1,17562,10909.4,69474.4,10291,29881,843.84,30,-0.164872,4.56665
13125.1,64220.4,13394,5443.2,64090.1,5566,29889,426.96,14.25,-0.164782,4.56782
12472.3,63689.1,12834,4769.28,63502.6,4922,29905,502.56,-12,-0.164603,4.57131
7756.8,63086.3,8058,3067.92,64236.2,3130,29913,270.72,24,-0.164513,4.57247
11259.5,64193.5,11495,4605.12,64722.5,4663,29921,417.6,22.5,-0.164424,4.57364
9324.8,69052,8850,5170.32,68842.4,4922,29929,630,34.5,-0.164334,4.5748
17442.6,69787.3,16380,9771.12,69423.3,9224,29937,583.2,26.25,-0.164244,4.5748
21710.1,66188.7,21496,10501.9,64485.5,10673,29945,722.88,34.5,-0.164154,4.57596
16650.9,75257.4,14500,10083.6,70814.3,9332,29953,857.52,48.75,-0.164065,4.57713
20410.2,66673.6,20062,8498.88,65289.2,8531,29969,748.8,62.25,-0.163885,4.57945
13900.2,64075.5,14217,4713.12,63594.6,4857,29977,424.8,6.75,-0.163795,4.57945
14582.4,67192,14223,11499.1,64333.8,11714,29985,768.24,18.75,-0.163706,4.58062
13402.9,70331.6,12489,6443.28,68405.4,6173,29993,694.8,26.25,-0.163616,4.58178
8614.4,63669,8867,4037.76,64118.9,4127,30001,387.36,0.75,-0.163526,4.58411
17175,75567.9,14895,7379.28,71434.1,6770,30009,793.44,6,-0.163437,4.58527
9014.4,63082.5,9365,2691.36,62880.9,2805,30017,342.72,16.5,-0.163347,4.58527
12948.5,64102.7,13238,6117.12,65483.8,6122,30041,393.84,-15.75,-0.163078,4.58876
26830.1,73783.6,23831,16375,71414.8,15027,30049,1929.6,45.75,-0.162988,4.58993
9722.24,61746,10319,3330,62531.5,3490,30065,280.8,6,-0.162808,4.59109
18371.8,64596.6,18639,9779.04,64905.7,9874,30073,660.24,21.75,-0.162719,4.59226
11303.7,62657.4,11823,3969.36,62743.8,4146,30081,231.12,5.25,-0.162629,4.59342
21009.9,73647.1,18696,13013.3,72378.7,11783,30097,1221.84,6.75,-0.16245,4.59575
11267.2,62213.1,11869,3967.2,62785.4,4141,30105,443.52,13.5,-0.16236,4.59691
14873,62654.4,15557,4849.2,62843,5057,30113,461.52,29.25,-0.16227,4.59807
13951.4,64868.1,14095,9385.92,66845.9,9202,30121,599.76,43.5,-0.16218,4.59924
18312.3,65085.8,18439,6653.52,63637.6,6852,30129,596.16,50.25,-0.162091,4.59924
7111.68,60876.6,7656,2910.96,61539.6,3100,30137,231.84,15.75,-0.162001,4.6004
22791.7,73612.7,20291,11679.8,71357.3,10727,30145,1222.56,22.5,-0.161911,4.60157
14916.5,62975.4,15523,4816.8,62945.9,5015,30161,538.56,11.25,-0.161732,4.60389
15179.5,74023.7,13439,10185.1,69632,9586,30169,501.12,42.75,-0.161642,4.60389
14452.5,71759.8,13199,8271.36,70738.9,7663,30185,730.08,-1.5,-0.161463,4.60622
6768.64,62040.5,7150,2918.88,63111.8,3031,30193,216.72,-12.75,-0.161373,4.60738
17904,64420.6,18214,6488.64,63725.4,6673,30201,558.72,33.75,-0.161283,4.60971
15606.4,64232.9,15923,6091.2,64983.4,6143,30209,574.56,-36,-0.161193,4.60971
13694.1,63875.8,14050,4686.48,63431.1,4842,30225,394.56,9,-0.161014,4.61204
20574.1,70365.5,19162,9211.68,71165.5,8483,30233,923.76,13.5,-0.160924,4.6132
17679.4,71755.4,16147,9752.4,70118.8,9115,30241,1218.96,-18,-0.160834,4.6132
11163.5,63293.7,11559,4415.76,62436.1,4635,30249,208.08,15,-0.160745,4.61437
17239,78017.9,14481,13770.7,71750.5,12578,30257,957.6,34.5,-0.160655,4.61437
10664.3,72244.9,9674,6229.44,69301.1,5891,30265,535.68,-4.5,-0.160565,4.61553
11197.4,63464.1,11563,4907.52,65609.8,4902,30273,394.56,9,-0.160476,4.61669
9854.08,62710.9,10298,3354.48,62401.1,3523,30281,272.16,-27,-0.160386,4.61902
20256,66564.6,19943,14451.1,68061,13915,30289,1134.72,1.5,-0.160296,4.61902
14040.3,65710.7,14003,8721.36,66099.6,8647,30297,668.88,-12.75,-0.160206,4.62019
17006.1,78381.8,14219,9919.44,72119,9014,30305,1069.2,16.5,-0.160117,4.62135
25853.4,77796.6,21779,14993.3,72596.9,13535,30321,1426.32,66,-0.159937,4.62368
16547.2,64897.5,16710,6006.24,63263.4,6222,30329,475.2,37.5,-0.159847,4.62368
11312,64870.8,11428,3666.96,63108.7,3808,30337,167.04,24.75,-0.159758,4.62484
25033.6,84750.6,19358,19599.1,77399.7,16595,30345,1442.88,41.25,-0.159668,4.62484
12608.6,64210.1,12869,4432.32,62616.2,4639,30361,479.52,10.5,-0.159489,4.62717
10687.4,63725.5,10991,3631.68,62468.7,3810,30369,168.48,1.5,-0.159399,4.62833
6965.76,63562.8,7182,2665.44,62520.5,2794,30377,260.64,-21,-0.159309,4.6295
21677.4,66550.5,21347,10701.4,64112.3,10939,30385,480.96,7.5,-0.159219,4.63066
8894.72,63561.7,9171,3448.8,62870.8,3595,30393,401.04,3.75,-0.15913,4.63066
11030.4,63763.6,11337,4243.68,63948.9,4349,30409,275.76,21,-0.15895,4.63299
14124.2,71208.6,12999,7123.68,69899.3,6679,30417,539.28,11.25,-0.15886,4.63415
16435.8,76155.2,14144,10251.4,71509.6,9395,30425,1257.12,18,-0.158771,4.63531
16206.7,64386.7,16496,6681.6,63314.8,6916,30433,334.8,-2.25,-0.158681,4.63531
13722.9,65075.4,13820,5611.68,63190.2,5820,30441,472.32,-15,-0.158591,4.63648
15315.2,65584,15304,5248.8,63571.5,5411,30449,565.2,-12.75,-0.158502,4.63764
15763.2,64566.1,16000,6474.24,64482.6,6580,30457,838.08,-15,-0.158412,4.63881
8585.6,70713.3,7957,5700.24,68194.8,5478,30465,622.08,7.5,-0.158322,4.63997
17066.9,75789.1,14758,11995.2,71374.4,11014,30473,1015.92,31.5,-0.158232,4.64113
20941.4,67212.8,20419,13384.1,68962.9,12719,30481,1274.4,30.75,-0.158143,4.6423
12604.8,63179.2,13075,5240.88,64091.5,5359,30489,838.8,28.5,-0.158053,4.64346
9866.24,65657.4,9848,5662.8,74461.7,4984,30497,820.08,9.75,-0.157963,4.64463
14715.5,68035,14175,7909.92,68623.8,7554,30505,556.56,25.5,-0.157873,4.64579
18018.6,74989.8,15747,10774.8,70339.4,10039,30513,740.16,24,-0.157784,4.64579
17615.4,77132.4,14967,10222.6,72575.6,9231,30529,1081.44,42,-0.157604,4.64812
26697,80873.2,21634,16549.2,73629.9,14730,30537,1293.12,23.25,-0.157515,4.64928
12578.6,63631.7,12955,5584.32,64003.9,5718,30545,286.56,18.75,-0.157425,4.65044
13969.3,64868.6,14113,5260.32,64874,5314,30553,531.36,30,-0.157335,4.65161
15573.1,72718.2,14035,9365.04,69974.6,8771,30561,746.64,20.25,-0.157245,4.65277
13942.4,63273.3,14441,3985.92,62838.9,4157,30577,718.56,-8.25,-0.157066,4.65394
19835.5,69153.1,18798,12037.7,66133.1,11929,30585,1119.6,30,-0.156976,4.65626
11297.3,63242.4,11707,3997.44,63725.7,4111,30593,254.88,12.75,-0.156887,4.65859
16264.3,75643.9,14091,9162,70756.6,8486,30601,805.68,17.25,-0.156797,4.65859
16716.2,73258.7,14954,7362.72,72115.3,6691,30609,691.92,15.75,-0.156707,4.65975
11460.5,63888.6,11756,4474.8,64198.9,4568,30617,440.64,21,-0.156617,4.66092
14132.5,74752.7,12390,8168.4,71092.2,7530,30625,546.48,27.75,-0.156528,4.66208
