"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14010.2,64728.6,14185,5022,65549.1,5021,74884.3,6,1.47414
9604.48,64294.1,9790,3692.88,65321.6,3705,118.08,3.75,1.47649
17766.4,73104.7,15927,10856.9,72819.2,9771,49678.6,24.75,1.47649
13016.3,73932.9,11538,9116.64,70207.8,8510,70101.4,37.5,1.47649
14094.1,65364.8,14131,3956.4,65163.8,3979,60297.1,-12,1.47649
11036.8,64043.5,11294,4038.48,65739.2,4026,100174,-0.75,1.47649
18641.3,68151,17926,11888.6,69702.5,11178,53890.6,4.5,1.47649
6963.2,63566,7179,2772.72,65505.8,2774,46206,-15.75,1.47884
20357.8,66969.5,19922,8465.04,65996.3,8406,25041.6,-24,1.47884
10183,71805,9294,6615.36,70956.5,6110,64410.5,-16.5,1.47884
21265.9,67605.3,20615,9279.36,67398,9023,13063,-12,1.47884
20449.3,73337.2,18274,11857.7,71333.3,10894,25177,3.75,1.47884
23358.1,73855.1,20727,14979.6,74152.4,13239,1568.88,32.25,1.47884
15432.3,75678.9,13364,11082.2,72052.2,10080,6186.24,11.25,1.47884
15977.6,76936.7,13610,9023.04,73448.5,8051,133325,11.25,1.47884
22626.6,71352.8,20782,13705.9,67847.4,13239,2789.28,61.5,1.47884
12194.6,75061.8,10647,7853.76,73371.9,7015,88236.7,8.25,1.47884
18310.4,75575.7,15878,8973.36,72512.7,8110,114485,26.25,1.48119
15875.2,69985,14866,8673.84,71109.4,7994,140625,6.75,1.48119
18923.5,74252.9,16702,10628.6,72535.5,9603,69248.2,13.5,1.48119
13520,65448.9,13538,4294.08,65659.5,4286,44342.6,-7.5,1.48119
11787.5,69451.3,11123,5338.08,70149.7,4987,125804,20.25,1.48119
14604.8,71237,13436,10392.5,67918,10028,4037.04,18.75,1.48119
9744.64,68265.6,9355,6883.92,69631.8,6479,30326.4,5.25,1.48119
15110.4,65602.9,15095,4950,65682,4939,115946,-3.75,1.48119
10002.6,71949,9111,6529.68,70533.9,6067,552.96,7.5,1.48354
12517.1,75529.1,10861,6939.36,73636.3,6176,122338,-1.5,1.48354
9201.28,64826.4,9302,3028.32,64730.6,3066,30563.3,8.25,1.48354
10021.8,66055.1,9943,5586.48,69039.3,5303,2250,9.75,1.48354
12597.1,76299.9,10820,6793.92,73039.1,6096,82393.2,-5.25,1.48354
12705.9,65804.9,12654,4397.76,64752.1,4451,75493.4,12,1.48354
8917.12,65113.4,8975,4299.12,65189.1,4322,49527.4,-14.25,1.48354
13578.9,76988.1,11559,9497.52,88025.7,7071,117672,19.5,1.48589
21740.2,78052.1,18254,14110.6,73451.1,12590,206735,39,1.48589
28374.4,78760.9,23610,20346.5,78074.1,17079,201152,75.75,1.48589
18214.4,67107,17788,10046.2,66503.5,9900,692.64,12.75,1.48589
12685.4,64696.7,12850,4042.08,64515.8,4106,64413.4,10.5,1.48589
11166.7,64791.7,11295,3863.52,65089.9,3890,48037.7,12,1.48589
15140.5,74521,13315,7171.2,73261.4,6415,31250.2,37.5,1.48589
22034.6,68096.6,21206,10231.2,66850.6,10030,711.36,43.5,1.48589
20826.9,74646.5,18285,10740.2,74076.2,9502,262143,61.5,1.48589
17908.5,77234.1,15196,10209.6,72538.6,9224,153034,40.5,1.48589
9780.48,64270.9,9973,3283.92,65196.9,3301,54792,-4.5,1.48589
11632.6,69973.1,10895,6341.76,71731.7,5794,74181.6,21.75,1.48824
10678.4,73580,9511,5401.44,71268.1,4967,80833.7,2.25,1.48824
12444.2,64988.5,12549,4348.8,65158.4,4374,419.76,39.75,1.48824
13874.6,72308.8,12575,6280.56,72439.8,5682,90470.9,38.25,1.48824
17389.4,67638.1,16849,10201,67926.2,9842,65846.9,25.5,1.4906
16261.1,66672.2,15984,7230.24,66252.9,7152,709.2,27.75,1.4906
17198.7,67594.3,16675,8011.44,69977,7503,90486.7,42.75,1.4906
8961.92,76049.3,7723,7184.88,73688.3,6390,86238,7.5,1.4906
13897,66073.1,13784,4587.84,65306,4604,29749.7,6,1.4906
13159,65962.3,13074,3996,64983.1,4030,51111.4,1.5,1.4906
9349.12,63230.5,9690,3045.6,63830,3127,47458.8,2.25,1.4906
11367,65027.1,11456,3909.6,65295.5,3924,388.8,45,1.49295
22439,77142.4,19063,12314.2,73855.7,10927,146471,51,1.49295
12454.4,76841.6,10622,7415.28,70655.4,6878,147660,24.75,1.49295
14889,65792.1,14831,4165.92,65346.5,4178,825.84,30.75,1.49295
19326.1,77078.5,16432,12443,73525.1,11091,189294,33.75,1.49295
15317.1,79833.2,12574,9102.24,72332.3,8247,140017,0.75,1.49295
16649,73391.1,14867,8864.64,70787.5,8207,143428,21,1.49295
11543.7,70538.6,10725,6377.04,69957.4,5974,55863.4,12.75,1.4953
22135.7,71635.2,20251,13231.4,69221.3,12527,37571.8,2.25,1.4953
21297.9,88621,15750,15574.3,80028.1,12754,61691.8,28.5,1.4953
16726.4,80282.8,13654,12643.2,74285.9,11154,198255,21,1.4953
14554.2,77635.2,12286,8156.16,73808.6,7242,127873,17.25,1.4953
16048,74049.3,14203,10986.5,71578.7,10059,976.32,38.25,1.4953
17074.6,74312.6,15058,7697.52,72752.3,6934,160548,17.25,1.4953
16404.5,74798.9,14373,9344.16,72342.5,8465,180187,7.5,1.4953
12627.2,73239.8,11299,7094.16,71056.5,6543,154827,14.25,1.49765
13884.8,66039.2,13779,5958,65657.2,5947,288.72,41.25,1.49765
16350.1,76789.4,13954,8817.12,74138.9,7794,141162,30.75,1.49765
13307.5,75573.8,11540,8983.44,71727.4,8208,486.72,21.75,1.49765
11422.1,65639.9,11404,4749.84,66231,4700,73969.9,-3.75,1.49765
13062.4,69114.9,12386,6256.08,69846.4,5870,145340,3,1.49765
17724.2,77702.2,14949,10823.8,73530.2,9647,62220.2,24.75,1.5
13073.9,70001,12240,5723.28,70398.1,5328,85310.6,7.5,1.5
16086.4,69605.1,15146,7140.96,71263.9,6567,159528,28.5,1.5
11957.8,72107.5,10868,7294.32,72124.4,6628,69917,30.75,1.5
16711,66547.6,16457,6328.8,65689.6,6314,82165.7,0,1.5
14490.2,67952.2,13975,7585.92,66758.5,7447,66512.9,21,1.5
13059.8,65435,13080,3962.16,64464.8,4028,86359,-27.75,1.5
15484.8,120224,8441,5850,119472,3209,42397.2,-28.5,1.5
9842.56,67261.9,9590,6706.08,69660.8,6309,573.84,-5.25,1.50235
11445.1,68624.6,10930,5909.04,69425.4,5578,65729.5,4.5,1.50235
16176.6,69377.2,15281,7984.08,71667.5,7301,102224,5.25,1.50235
15477.8,73754.9,13753,9343.44,72680.3,8425,82383.1,23.25,1.50235
14961.3,68499.5,14314,6922.08,68786.3,6595,39885.8,12.75,1.50235
27124.5,81430.6,21830,19367.3,76803.5,16526,151885,42.75,1.50235
9692.16,64834.7,9797,3466.8,65419,3473,72052.6,11.25,1.50235
13930.2,66317.9,13766,6488.64,68081.9,6246,88531.9,8.25,1.50235
23552,80353.2,19209,14845.7,74263.5,13101,154662,69.75,1.50235
16830.7,76206.9,14474,10901.5,72820.5,9811,710.64,30.75,1.50235
20084.5,72325.8,18199,10105.2,73788.8,8975,3243.6,41.25,1.50235
9793.28,64614.1,9933,3710.16,64978.4,3742,23207,40.5,1.50235
9649.28,63927.9,9892,3086.64,64095.7,3156,15.84,6,1.50235
8608.64,65072.2,8670,4321.44,67511.3,4195,90869.8,18.75,1.5047
20857,74701.1,18298,13665.6,71589.8,12510,25460.6,24,1.5047
12952.3,69429.3,12226,6583.68,70570.5,6114,64837.4,9.75,1.5047
11461.8,65261.3,11510,3807.36,64541.9,3866,72267.8,23.25,1.5047
10002.6,65064.8,10075,3948.48,64968,3983,67155.1,25.5,1.5047
11553.9,71178.6,10638,6245.28,72428,5651,117725,-5.25,1.5047
10387.2,65373.6,10413,3579.84,65514.8,3581,28194.5,17.25,1.5047
13628.8,75069.5,11898,7928.64,73871.4,7034,72470.2,2.25,1.5047
11831.7,64730,11979,3754.8,65619.9,3750,65529.4,28.5,1.50705
11179.5,65498,11186,3337.2,64898.1,3370,32785.2,10.5,1.50705
11417,66769.8,11206,5220,70015.9,4886,66827.5,21.75,1.50705
11087.4,66080.5,10996,5012.64,66178.2,4964,74729.5,5.25,1.50705
17024,67360.1,16563,9306,68044,8963,18290.9,11.25,1.50705
16894.7,79695.7,13893,9580.32,74593.8,8417,154387,-14.25,1.50705
27525.8,82904.9,21759,21227,77208.1,18018,77569.2,31.5,1.50705
11484.8,65666.4,11462,3761.28,65663.1,3754,57617.3,-3.75,1.50705
14834.6,66762.6,14562,6709.68,65965.4,6666,7039.44,-7.5,1.50705
15257.6,74671.2,13391,9264.96,72465.5,8379,82178.6,15.75,1.50705
18099.8,69677.6,17024,8447.04,70430.7,7860,84957.8,-6,1.5094
17001.6,66231.8,16823,5388.48,65700.4,5375,58322.2,-12,1.5094
14623.4,66020.7,14516,4667.04,65410.4,4676,39163.7,8.25,1.5094
9755.52,65897.5,9702,3457.44,65148.6,3478,82712.9,10.5,1.5094
19427.8,77682.9,16390,10426.3,72862,9378,96702.5,34.5,1.5094
19922.6,81303,16059,12536.6,76763.6,10703,223998,37.5,1.5094
15297.9,76287.1,13142,10574.6,72597.9,9546,86783,30,1.5094
14621.4,66112.2,14494,4432.32,65570.3,4430,100974,-1.5,1.51176
19527.7,74167.8,17255,11433.6,73671.5,10171,100825,20.25,1.51176
13420.8,72438.3,12142,6533.28,72288.6,5923,1015.2,29.25,1.51176
12714.9,70171.1,11875,7599.6,70595,7055,95726.2,42,1.51176
19586.6,73237,17527,14014.8,72326.5,12699,2135.52,81,1.51176
10846.1,71080.9,10000,5947.2,70761.8,5508,400.32,13.5,1.51176
15162.2,76796.7,12939,7858.8,72550.3,7099,133497,28.5,1.51176
15205.1,73077.4,13636,9253.44,74108.9,8183,18658.8,2.25,1.51411
22049.3,75253.7,19202,10057.7,78189.8,8430,146848,17.25,1.51411
13123.8,66461.9,12941,5133.6,66423.6,5065,32180.4,3,1.51411
18233,66818.5,17883,8330.4,67044.2,8143,81522,15.75,1.51646
12929.9,66722.5,12700,5915.52,66078,5867,108179,-5.25,1.51646
10942.7,64572.5,11106,4087.44,64986.5,4122,83624.4,0,1.51646
9368.96,63653.8,9646,3474.72,64564.6,3527,2635.2,-18,1.51646
15603.2,80810.1,12654,11247.8,72847,10119,663.84,10.5,1.51881
6492.8,63623.2,6688,2653.2,64687.5,2688,68160.2,3,1.51881
20481.9,67256.4,19958,10358.6,66542.2,10202,11712.2,18.75,1.51881
10124.8,65366.8,10151,3407.76,64940.7,3439,89337.6,-9.75,1.51881
13818.9,72671.7,12462,7723.44,72195.6,7011,94251.6,-19.5,1.51881
17685.1,67766.6,17103,9242.64,66871.9,9058,118118,-21.75,1.51881
7717.12,63970.3,7906,2918.16,64653.3,2958,2048.4,-19.5,1.51881
14094.7,65238.5,14159,4338,65536,4338,64852.6,-45,1.51881
12534.4,64916.6,12654,3780,65277,3795,67335.1,-21.75,1.52116
12643.8,72489.4,11431,5518.08,72865.8,4963,83867,6.75,1.52116
12441.6,75679.7,10774,7083.36,72966.9,6362,110652,1.5,1.52116
13570.6,65154.6,13650,4922.64,65811.9,4902,71449.2,-18,1.52116
14037.8,66742.5,13784,6185.52,68568,5912,52809.1,24,1.52116
11573.8,65670.8,11550,5140.8,66754,5047,92531.5,6,1.52116
13145,63765.2,13510,3704.4,65226.1,3722,27378,1.5,1.52116
11070.7,64411.5,11264,4464,64896.3,4508,364.32,24,1.52116
10286.1,69424.2,9710,5895.36,70722.8,5463,39312,33.75,1.52351
17836.8,67077.1,17427,7575.84,66562.6,7459,42028.6,4.5,1.52351
10769.3,64560.5,10932,3101.76,65152.9,3120,72525.6,23.25,1.52351
14923.5,74346.5,13155,7790.4,73365.7,6959,126874,-3.75,1.52351
17140.5,77954.1,14410,9793.44,72090.6,8903,115872,15,1.52351
9870.08,64228.5,10071,3847.68,65326.8,3860,28642.3,-24.75,1.52351
19745.9,68753,18822,9886.32,67758.8,9562,32269,13.5,1.52351
14152.3,66778.5,13889,5646.96,65466,5653,43653.6,25.5,1.52586
17620.5,76520.8,15091,8528.4,73862.5,7567,184437,10.5,1.52586
21743.4,74923.6,19019,12023.3,71231,11062,27339.1,6,1.52586
14030.7,67856,13551,6487.2,68994.7,6162,82746,20.25,1.52586
11749.8,71757.7,10731,5807.52,72001.8,5286,85977.4,-5.25,1.52586
13411.8,66276.5,13262,5114.88,65791.7,5095,26149,-15.75,1.52586
12637.4,71133.5,11643,6048.72,71528.1,5542,113804,3.75,1.52586
17863.7,80478.1,14547,13069.4,74228.2,11539,139508,54,1.52586
12796.2,66556.3,12600,5029.2,65656.1,5020,92135.5,7.5,1.52586
13854.7,75220.2,12071,7595.28,72528.7,6863,738,39,1.52821
15855.4,75962.9,13679,7108.56,72261,6447,42629,10.5,1.52821
15588.5,75262,13574,8606.88,72557.3,7774,64828.8,33,1.52821
13299.8,65392.6,13329,4656.96,65032.7,4693,69731.3,6,1.52821
11796.5,74883.2,10324,8619.84,71120.5,7943,90095.8,30,1.52821
6899.84,64922.9,6965,2881.44,64714.9,2918,200.16,-3.75,1.53056
16172.8,73497,14421,11356.6,72000,10337,130706,10.5,1.53056
17488,67768.1,16912,10141.9,67409.8,9860,44483.8,46.5,1.53056
10835.2,74817.8,9491,6876,71767.1,6279,65054.2,42,1.53056
17966.7,76330,15426,11015.3,71744.9,10062,86390.6,42.75,1.53056
12834.6,73435.1,11454,9163.44,70526.8,8515,99756,14.25,1.53292
16554.2,66306,16362,8735.04,65267.3,8771,650.88,14.25,1.53292
16511.4,71326.1,15171,7405.92,71302.2,6807,115510,6,1.53292
13978.2,64868.8,14122,5410.8,65016.9,5454,128.16,10.5,1.53292
17811.2,72918.2,16008,9383.76,70662.3,8703,131412,1.5,1.53292
15473.3,77108.7,13151,11263,73024.3,10108,155126,12.75,1.53292
11720.3,72944.2,10530,6687.36,72201.5,6070,158874,26.25,1.53527
17804.8,66468.5,17555,7224.48,66656.9,7103,43128,14.25,1.53527
23762.6,80480.8,19350,16506,75826.2,14266,129973,11.25,1.53527
9940.48,64176.9,10151,3471.84,64805,3511,63413.3,-16.5,1.53527
18985.6,75208,16544,12812.4,73603.9,11408,82930.3,27,1.53527
14858.9,66506.7,14642,5728.32,67788.2,5538,122861,1.5,1.53527
10539.5,63678.2,10847,4056.48,65126.3,4082,572.4,1.5,1.53527
12224.6,71968.6,11132,6782.4,72439.9,6136,105151,17.25,1.53527
12698.2,64271.8,12948,3592.8,64704,3639,31713.1,28.5,1.53527
18710.4,67619.1,18134,6458.4,66362.1,6378,1231.2,17.25,1.53762
18195.2,75052.9,15888,9527.04,74126.1,8423,1332,16.5,1.53762
20231.7,77384.3,17134,14330.9,74544.7,12599,77651.3,14.25,1.53762
17396.5,71894,15858,8323.2,73060.4,7466,78321.6,6.75,1.53762
10164.5,64051.9,10400,4020.48,65284,4036,468.72,18.75,1.53762
17281.9,74409.6,15221,9264.24,74104.9,8193,99856.1,21,1.53997
9661.44,63520.5,9968,3602.88,65298.2,3616,73149.1,-3.75,1.53997
19461.8,75996.3,16783,12501.4,72311.5,11330,168114,8.25,1.53997
10916.5,64949.8,11015,3267.36,65065.2,3291,49042.1,20.25,1.53997
17049,65609,17030,6283.44,65054,6330,488.88,-10.5,1.53997
16078.1,66074.7,15947,5788.08,65064.8,5830,33287.8,6,1.53997
12750.7,71826.6,11634,6920.64,71651,6330,69711.1,2.25,1.53997
8812.16,72397.4,7977,5372.64,70575.5,4989,97636.3,13.5,1.53997
20135,77901.3,16939,11479,73616.3,10219,73269.4,40.5,1.54232
19461.8,73053.8,17459,10606.3,72262.8,9619,77649.1,37.5,1.54232
10738.6,65332.6,10772,3257.28,65401.1,3264,74507,45,1.54232
11415.7,71366.8,10483,5865.84,70317.1,5467,53148.2,11.25,1.54232
18138.9,70881.2,16771,12405.6,69804.5,11647,1037.52,58.5,1.54232
15764.5,66504.1,15535,5400.72,66206.8,5346,34314.5,34.5,1.54467
11539.2,66646.1,11347,5034.96,66647.4,4951,63940.3,40.5,1.54467
19159.7,71125.5,17654,8964.72,72229.2,8134,84161.5,49.5,1.54467
13433.6,68236.3,12902,5497.92,70181.5,5134,151708,33.75,1.54467
18087,77722.9,15251,11342.9,73375.5,10131,74501.3,51.75,1.54467
21273,80647,17287,11286,73882.7,10011,98332.6,55.5,1.54467
13097.6,72829.1,11786,8764.56,72169.1,7959,141920,22.5,1.54467
21281.9,78576.4,17750,12960,74595.7,11386,122645,6,1.54467
7619.2,64231,7774,2924.64,65038.8,2947,2707.2,-13.5,1.54467
9912.96,64430.8,10083,3511.44,65246.9,3527,118.08,-3.75,1.54467
9952.64,67361,9683,5879.52,68917.9,5591,26611.2,13.5,1.54467
13803.5,78315.9,11551,9734.4,73412.4,8690,95927.8,39,1.54702
10997.8,65184.9,11057,3383.28,65041.6,3409,68164.6,15,1.54702
11110.4,70120.5,10384,5955.12,70243.8,5556,39734.6,4.5,1.54702
13868.8,65891.4,13794,4982.4,66448.2,4914,492.48,18,1.54702
16529.9,69805.1,15519,11765.5,69729.2,11058,707.76,20.25,1.54702
17137.3,75885.7,14800,11628,73049.5,10432,89487.4,31.5,1.54702
21066.2,70370.4,19619,13524.5,72301.2,12259,48939.1,40.5,1.54702
15371.5,66476.7,15154,6187.68,65809.1,6162,298.8,14.25,1.54702
14629.1,66293.3,14462,3899.52,65679.5,3891,37149.8,-11.25,1.54702
15833.6,67076.3,15470,6165.36,66249.1,6099,38515,-16.5,1.54702
12430.1,65998.4,12343,4319.28,65952.6,4292,393.12,16.5,1.54937
11904,76342.2,10219,7995.6,72990.6,7179,35413.9,13.5,1.54937
19421.4,75109.4,16946,12847,73097.6,11518,62729.3,36.75,1.54937
19903.4,80191,16266,13343.8,72984.2,11982,93004.6,46.5,1.54937
17625.6,74759.6,15451,10404.7,72928.8,9350,47292.5,25.5,1.54937
9836.16,64135.2,10051,3469.68,65135.8,3491,74522.2,40.5,1.54937
12876.8,77749.6,10854,7417.44,73408.2,6622,111375,18,1.54937
11411.2,64597.4,11577,3386.16,64267.4,3453,84546.7,0,1.54937
7490.56,64329.9,7631,2922.48,65012.8,2946,159.12,-7.5,1.54937
11294.7,72201.6,10252,7169.04,72192.7,6508,750.24,-11.25,1.55172
13420.8,71981.8,12219,7668.72,71328,7046,107658,23.25,1.55172
14755.8,66950.9,14444,6330.96,69767.2,5947,121109,44.25,1.55172
11866.2,68013.5,11434,6162.48,70273.9,5747,84823.9,2.25,1.55172
22560,68898.5,21459,10762.6,67697,10419,7704,37.5,1.55172
14858.2,66517.5,14639,4734.72,66387.4,4674,80369.3,-6.75,1.55172
13388.2,76051.5,11537,7841.52,73153.3,7025,168179,34.5,1.55172
14222.1,66547.1,14006,4378.32,66451.5,4318,80694.7,35.25,1.55408
18223.4,67634.3,17658,10185.8,68297.4,9774,29605,-0.75,1.55408
21345.9,73806.4,18954,12371,73879,10974,57431.5,24.75,1.55408
17027.8,65755.5,16971,6852.24,65672.5,6838,64124.6,-12,1.55408
11432.3,66550.8,11258,8706.24,68652.6,8311,79004.9,-4.5,1.55408
14512,77040,12345,6436.8,74098.4,5693,127585,26.25,1.55408
10103,64659.5,10240,4156.56,65418.9,4164,358.56,6,1.55408
12599,64775.3,12747,4740.48,65294.7,4758,594.72,25.5,1.55408
11052.2,65566.6,11047,3672,66057.7,3643,210.96,20.25,1.55643
15443.2,76182.6,13285,8258.4,73049.3,7409,147908,19.5,1.55643
16904.3,75843.2,14607,9800.64,72863.8,8815,20837.5,13.5,1.55643
19250.6,77622.9,16253,11517.8,72987.2,10342,149177,33,1.55643
23383,73866.3,20746,11209,75211.5,9767,100104,24,1.55643
11050.9,65809.2,11005,3371.76,65824.2,3357,42971,18,1.55878
9554.56,66962.6,9351,3741.12,68812.3,3563,727.2,24,1.55878
13831.7,78299.5,11577,8479.44,73148.4,7597,39319.9,25.5,1.55878
15537.3,81558,12485,11854.1,73532.3,10565,224822,26.25,1.55878
10545.3,73000.5,9467,6505.2,71113.4,5995,20772.7,18,1.55878
10496.6,65124.3,10563,4080.24,66205.2,4039,93186,-6.75,1.55878
10590.1,69927.6,9925,7248.96,71665.1,6629,2985.12,3.75,1.55878
15159,75709.7,13122,7435.44,73320.6,6646,31527.4,3.75,1.55878
13964.8,75498.9,12122,7155.36,72332.8,6483,94716,3.75,1.55878
18325.8,70406.7,17058,9694.8,71856.9,8842,61961,-10.5,1.56113
13652.5,66825.7,13389,3959.28,65773.2,3945,84269.5,0.75,1.56113
14953,67402,14539,5383.44,65945.6,5350,25501,11.25,1.56113
16006.4,68356.3,15346,7420.32,66937.1,7265,114297,24,1.56113
10525.4,66104,10435,3749.04,66136.5,3715,91671.1,33.75,1.56348
14151,79810.9,11620,10204.6,72534.3,9220,1242.72,31.5,1.56348
12509.4,72141.7,11364,5864.4,71224.9,5396,85860.7,31.5,1.56348
13040,65788.3,12990,4777.2,66513.4,4707,73481,28.5,1.56348
13921.3,75431.6,12095,8619.84,73748,7660,114322,49.5,1.56348
14634.9,78525.6,12214,8208.72,74243.3,7246,143757,19.5,1.56348
10887.7,65546.1,10886,3401.28,65695.9,3393,68963,20.25,1.56348
10695,68649.4,10210,5963.04,70616.9,5534,77400,27,1.56348
16049.9,66312.4,15862,6714,65968.3,6670,764.64,25.5,1.56348
22670.1,72835.9,20398,13258.1,73144.3,11879,14755.7,35.25,1.56348
13653.1,66878.8,13379,6837.12,69201.2,6475,86271.8,13.5,1.56583
8684.8,65852.9,8643,2838.24,65426.3,2843,159.12,6,1.56583
18906.2,77213.2,16047,11489,73451,10251,107371,0.75,1.56583
12393.6,67449.5,12042,6923.52,69474.8,6531,147729,9,1.56583
13118.7,70086.3,12267,5130,71592.8,4696,110601,17.25,1.56583
8677.12,64665,8794,3264.48,65166.3,3283,48481.2,4.5,1.56583
10967.7,64830.7,11087,4418.64,65309,4434,34868.9,11.25,1.56583
14916.5,72449.9,13493,6759.36,72217.4,6134,128908,-17.25,1.56818
14746.9,66850.1,14457,6243.84,65702.7,6228,136.8,-18.75,1.56818
17248.6,77685.8,14551,9778.32,75294.6,8511,114661,13.5,1.56818
19262.1,73882.7,17086,8928.72,72970.8,8019,93598.6,-3.75,1.56818
13125.1,67628.6,12719,6906.96,70179,6450,41638.3,-18.75,1.56818
13859.8,66199.1,13721,4554,64810.2,4605,118742,-0.75,1.56818
20020.5,78015.4,16818,13700.2,75411.9,11906,83551.7,29.25,1.56818
24153.6,107748,14691,11858.4,136366,5699,209825,11.25,1.57053
18784.6,73884.9,16662,11039.8,71818.7,10074,1319.04,27.75,1.57053
22239.4,73177.6,19917,9932.4,72575.5,8969,132057,2.25,1.57053
14326.4,66296.8,14162,6143.04,65207.4,6174,48507.1,-6,1.57053
13000.3,68372.4,12461,5449.68,69349.6,5150,120209,2.25,1.57053
18512,67542.7,17962,6458.4,65938.3,6419,449.28,12.75,1.57053
19024.6,78637.6,15855,14993.3,71233.8,13794,85874.4,27,1.57053
15705.6,74895,13743,7984.08,71765.8,7291,157528,12.75,1.57288
9175.04,64697.2,9294,3525.84,64346.8,3591,20608.6,26.25,1.57288
15297.9,65330.7,15346,3954.24,64624.7,4010,63513.4,18.75,1.57288
10761,64369.3,10956,3445.92,64597.2,3496,8529.12,6,1.57288
20937.6,77427.3,17722,11906.6,73399.8,10631,61614,22.5,1.57288
19482.9,73317.8,17415,7817.76,70348,7283,80191.4,-3.75,1.57288
19301.1,66623.7,18986,8879.04,66222.5,8787,933.84,17.25,1.57524
8616.96,65187.7,8663,2737.44,65403.2,2743,82473.8,4.5,1.57524
23137.3,76262.4,19883,12526.6,74286.6,11051,143054,5.25,1.57524
11299.2,66057.5,11210,3750.48,65807.6,3735,500.4,-9.75,1.57524
13556.5,71492.5,12427,8044.56,71215.5,7403,93900.2,37.5,1.57524
12393,74649.4,10880,7855.92,72472.6,7104,622.08,3.75,1.57759
23907.2,78677.4,19914,16406.6,73731.4,14583,93273.1,29.25,1.57759
12208,64877,12332,3849.84,65721,3839,95531,-4.5,1.57759
7472,64927.7,7542,3174.48,65054,3198,40168.1,-4.5,1.57759
9528.96,65384.8,9551,3769.2,65661.4,3762,144.72,-6.75,1.57759
10732.8,65479.9,10742,3488.4,65656.5,3482,27054.7,-9.75,1.57759
13841.9,76096.3,11921,8071.2,73445.5,7202,52028.6,0,1.57994
9416.96,64840.3,9518,3693.6,65088.4,3719,19951.2,-22.5,1.57994
12323.8,65333.7,12362,4224.96,66004,4195,15670.1,8.25,1.57994
10756.5,72711.4,9695,6166.08,70919.7,5698,35329,-20.25,1.57994
13835.5,72975.8,12425,9563.04,71405.2,8777,86677.9,-9,1.57994
9459.2,68895.1,8998,6084.72,70082.3,5690,586.08,-9,1.57994
15085.4,69300.4,14266,3453.12,69717.7,3246,2499.84,41.25,1.57994
17976.3,79865.5,14751,12298.3,74284.1,10850,185885,15,1.57994
13311.4,73998.9,11789,8029.44,71838.6,7325,152689,6.75,1.57994
16153,78085.2,13557,12630.2,74430,11121,588.96,53.25,1.57994
16571.5,72185.5,15045,11401.2,70931.2,10534,60616.1,11.25,1.58229
10577.3,71441.1,9703,6590.16,70860.2,6095,126946,24,1.58229
20478.1,77107.2,17405,13778.6,74010.1,12201,107225,48,1.58229
13259.5,73393.2,11840,8803.44,71946.9,8019,23514.5,17.25,1.58464
17945,75922.6,15490,10798.6,73214.8,9666,93066.5,27,1.58464
15245.4,75400,13251,6835.68,74132.6,6043,150931,17.25,1.58464
16218.9,66607.4,15958,7696.8,67417.5,7482,56033.3,19.5,1.58464
15033,76573.9,12866,8840.16,73465.5,7886,719.28,30.75,1.58464
11310.7,71501.8,10367,6668.64,71481.2,6114,89206.6,41.25,1.58464
10622.7,71475.4,9740,7025.04,72571.4,6344,132882,30.75,1.58464
15763.8,72523.6,14245,8541.36,71792.6,7797,750.96,38.25,1.58464
16556.2,72538.1,14958,8195.76,74034.1,7255,162221,51.75,1.58699
10185.6,65688.2,10162,3349.44,65839.5,3334,23856.5,37.5,1.58699
18551.7,73298.5,16587,14888.2,71627.6,13622,31209.8,47.25,1.58699
13662.7,65736.7,13621,4469.76,66079.4,4433,25483.7,15,1.58699
25683.2,76650.8,21959,14427.4,76578.2,12347,1431.36,60,1.58934
15219.8,76644.2,13014,9031.68,76216.9,7766,41561.3,6,1.58934
15232,68176.8,14642,8918.64,67665.2,8638,39002.4,4.5,1.58934
10052.5,66031.8,9977,3815.28,66623.6,3753,87451.2,-18,1.58934
25242.9,83779.9,19746,17598.2,75370.4,15302,53880.5,42.75,1.58934
8004.48,65663,7989,2694.96,65437.9,2699,57062.2,0.75,1.58934
14609.3,76754.4,12474,7799.04,72499,7050,110874,10.5,1.58934
13433.6,74520.4,11814,7723.44,73806.3,6858,79261.2,-16.5,1.58934
14489.6,66456,14289,7671.6,66565.1,7553,632.88,35.25,1.58934
17184.6,78498.1,14347,11541.6,73823,10246,1282.32,12,1.59169
19286.4,77306,16350,11797.2,73611.5,10503,88996.3,20.25,1.59169
14192.6,68437.1,13591,6417.36,67626.3,6219,84967.9,32.25,1.59169
13120.6,74947.6,11473,7146.72,70997,6597,562.32,8.25,1.59169
15712.6,67062.4,15355,4713.84,66722.7,4630,88423.9,18.75,1.59169
11972.5,65065.8,12059,4236.48,66136.7,4198,40011.8,0.75,1.59169
12004.5,66379.1,11852,5073.84,66291.7,5016,66849.1,21,1.59169
14599,76048.2,12581,9758.16,73872.1,8657,100454,2.25,1.59169
16809,70497.4,15626,12543.1,67723.3,12138,8183.52,21,1.59404
11793.9,71369,10830,6516,71517.8,5971,36742.3,14.25,1.59404
20215.7,75610.9,17522,12451,73347.1,11125,76349.5,42,1.59404
