"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
22928,80327.7,18706,17982.2,72263.9,16308,8014.48,9984.44,1.447
23417,72849.8,21066,12926.3,70943.4,11941,9591.39,9687.96,1.45051
15146.9,64901.3,15295,3813.41,63754,3920,7820.65,9013.4,1.45168
13897.6,67491.1,13495,5563.56,66281.3,5501,13923.1,13875.4,1.45285
15071.4,74247.7,13303,7466.36,68908,7101,12446.3,15134.8,1.45519
19733.1,73835.5,17515,11933.7,68435.9,11428,12576.9,12853.4,1.45636
11155.2,67033.5,10906,8135.18,65715.2,8113,9802.97,12052.3,1.45754
23177.6,73355.2,20707,16207.2,69254.3,15337,8468.88,8029.44,1.46222
21082.9,71027,19453,13600.8,68781.5,12959,6446.09,6887.72,1.46222
15626.2,68725.7,14901,8532.07,66892.9,8359,6392.13,7848.56,1.47158
39461.8,91753.6,28186,23160.9,81817.2,18552,10353.2,12424.3,1.47275
13265.3,64698.5,13437,5323.58,64192.5,5435,8510.77,10310.2,1.47393
14521.6,71159.5,13374,6798.96,67747.7,6577,10127.4,12327,1.47627
15263.4,70792.6,14130,6146.47,69212.2,5820,11139.2,12658.2,1.47627
20073.6,73568,17882,12569.8,69195.9,11905,15718.7,15146.3,1.48095
6778.24,63081.3,7042,2880.47,62508.1,3020,6980.72,6783,1.48797
12308.5,67728.7,11910,7062.37,66309.4,6980,8174.23,11251.3,1.49032
14440.3,75275.3,12572,11059.7,68754.2,10542,11186,11160.2,1.49149
16908.2,70422.2,15735,6851.5,67369.8,6665,12689.8,13878.1,1.49734
9911.68,63120.4,10291,4312.54,63016,4485,10586.1,10201.4,1.50085
31351,79899.7,25715,19657.1,75614.5,17037,14839.7,15256.5,1.50319
14174.7,76425.7,12155,10207,70081,9545,10992.2,11468.2,1.5067
9878.4,67156.7,9640,6068.37,66705.2,5962,11941.5,12749.3,1.50788
8407.68,65886.1,8363,4179.77,65034.5,4212,9676.59,10666.5,1.51139
17247.4,67789.5,16674,7721.96,66343.3,7628,9547.37,12748,1.51139
12497.9,64336.2,12731,4133.62,62119,4361,6348.11,8155.92,1.51256
10364.8,63775,10651,3339.84,62680.3,3492,9821.43,8792.4,1.51256
6096,63474.3,6294,1983.03,61186.4,2124,6443.96,6046.56,1.51373
8311.04,62931.5,8655,2612.8,61861.4,2768,8392.2,7584.72,1.51841
18609.3,69761.9,17482,10991.5,68078.6,10581,7104.26,7178.08,1.52075
18467.8,70720.4,17114,8572.54,69660.3,8065,12990.9,14219.5,1.52192
27550.7,85803.5,21043,29086.6,84491.7,22561,14703.4,14771,1.52895
29909.8,84804.3,23114,15309,75322.2,13320,7212.18,15222.5,1.53129
8839.04,62448.8,9276,3247.54,62194.8,3422,8268.66,8045.76,1.53246
18368,64424.1,18685,7888.1,62775.3,8235,9074.51,10361.2,1.53363
9117.44,61321.9,9744,2440.27,60532,2642,7642.44,7290.28,1.53597
17248,73419.4,15396,9345.73,68556.3,8934,9952.78,10548.2,1.53831
13650.6,64592.3,13850,7102.84,64179.2,7253,11353.6,14314.7,1.53831
13180.8,72951.3,11841,10635.1,68151.1,10227,7321.52,7711.2,1.54417
