,x,y,color,trajectory
264,5,9.5062854087942,2,37
265,6,9.478874391830969,2,37
266,0,9.033693603863576,5,38
267,1,8.91996324294256,5,38
268,2,8.736057198316635,5,38
269,3,8.81646115059509,5,38
270,4,8.309586261246894,5,38
271,5,7.886560045655369,5,38
272,6,9.478874391830969,5,38
273,0,9.033693603863576,4,39
274,1,8.146446706734475,4,39
275,2,7.864110361799064,4,39
276,3,7.090409676428517,4,39
277,4,6.903215463837661,4,39
278,5,9.37482908511796,4,39
279,6,9.478874391830969,4,39
280,0,9.033693603863576,2,40
281,1,9.033693603863576,2,40
282,2,8.790070194188049,2,40
283,3,8.558332818950383,2,40
284,4,8.725987111814995,2,40
285,5,9.207982886630193,2,40
286,6,9.478874391830969,2,40
287,0,9.033693603863576,0,41
288,1,9.575428996624105,0,41
289,2,9.385989060695268,0,41
290,3,9.434441147256033,0,41
291,4,9.391231293376944,0,41
292,5,9.333566360742845,0,41
293,6,9.478874391830969,0,41
294,0,9.033693603863576,3,42
295,1,8.99356388467631,3,42
296,2,9.237440959369506,3,42
297,3,7.8863333950121985,3,42
298,4,9.169720578197266,3,42
299,5,9.48681386627281,3,42
300,6,9.478874391830969,3,42
301,0,9.033693603863576,5,43
302,1,9.113570454819468,5,43
303,2,7.971027258945405,5,43
304,3,8.346552588840915,5,43
305,4,7.451529208132031,5,43
306,5,7.231896618764709,5,43
307,6,9.478874391830969,5,43
308,0,9.033693603863576,4,44
309,1,9.033693603863576,4,44
310,2,8.934165998733677,4,44
311,3,7.963317305490346,4,44
312,4,7.809959927954208,4,44
313,5,9.517928035459263,4,44
314,6,9.478874391830969,4,44
315,0,9.033693603863576,1,45
316,1,9.033693603863576,1,45
317,2,9.362197049995046,1,45
318,3,9.18427750494998,1,45
319,4,9.364799093518796,1,45
320,5,9.303480739949975,1,45
321,6,9.478874391830969,1,45
322,0,9.033693603863576,2,46
323,1,8.774662809888454,2,46
324,2,8.931014305236259,2,46
325,3,9.460321662361226,2,46
326,4,9.522139732615566,2,46
327,5,9.48681386627281,2,46
328,6,9.478874391830969,2,46
329,0,9.033693603863576,1,47
330,1,9.033693603863576,1,47
331,2,9.538792819952349,1,47
332,3,9.162831345897343,1,47
333,4,9.402221164477014,1,47
334,5,9.36763570596468,1,47
335,6,9.478874391830969,1,47
336,0,9.033693603863576,3,48
337,1,9.066813271835995,3,48
338,2,8.98075192551408,3,48
339,3,8.494980037156532,3,48
340,4,9.404740187984572,3,48
341,5,9.22163159880928,3,48
342,6,9.478874391830969,3,48
343,0,9.033693603863576,4,49
344,1,9.033693603863576,4,49
345,2,8.167713363783703,4,49
346,3,7.913557146053459,4,49
347,4,7.412623433226492,4,49
348,5,9.449919280018875,4,49
349,6,9.478874391830969,4,49
350,0,9.033693603863576,3,50
351,1,9.237728805926585,3,50
352,2,9.271926063337345,3,50
353,3,9.015974290206534,3,50
354,4,9.563422514263545,3,50
355,5,9.581553926489349,3,50
356,6,9.478874391830969,3,50
357,0,9.033693603863576,3,51
358,1,9.033693603863576,3,51
359,2,8.75269206808912,3,51
360,3,8.535393189124234,3,51
361,4,9.309993868214873,3,51
362,5,9.314605154895409,3,51
363,6,9.478874391830969,3,51
364,0,9.033693603863576,0,52
365,1,9.534638898924706,0,52
366,2,9.567468019887832,0,52
367,3,9.423921010271046,0,52
368,4,9.6183056526084,0,52
369,5,9.517928035459263,0,52
370,6,9.478874391830969,0,52
371,0,9.033693603863576,5,53
372,1,8.91996324294256,5,53
373,2,8.458679466899945,5,53
374,3,7.806956999098559,5,53
375,4,7.652749447447593,5,53
376,5,7.618707811196576,5,53
377,6,9.478874391830969,5,53
378,0,9.033693603863576,4,54
379,1,9.033693603863576,4,54
380,2,8.790070194188049,4,54
381,3,8.028551436513698,4,54
382,4,6.839678136787884,4,54
383,5,9.27839958009721,4,54
384,6,9.478874391830969,4,54
385,0,9.033693603863576,4,55
386,1,9.066813271835995,4,55
387,2,8.976297111071787,4,55
388,3,8.060539752195547,4,55
389,4,7.559407859955763,4,55
390,5,9.495658550604372,4,55
391,6,9.478874391830969,4,55
392,0,9.033693603863576,4,56
393,1,8.146446706734475,4,56
394,2,8.105554514959008,4,56
395,3,7.85084230092864,4,56
396,4,8.072946649616284,4,56
397,5,9.48681386627281,4,56
398,6,9.478874391830969,4,56
399,0,9.033693603863576,3,57
400,1,9.033693603863576,3,57
401,2,8.805342947292127,3,57
402,3,8.14292812661647,3,57
403,4,9.6183056526084,3,57
404,5,9.517928035459263,3,57
405,6,9.478874391830969,3,57
406,0,9.033693603863576,4,58
407,1,8.92815448949168,4,58
408,2,8.27738956628132,4,58
409,3,7.839814930080798,4,58
410,4,7.10900998543318,4,58
411,5,9.45906585311167,4,58
412,6,9.478874391830969,4,58
413,0,9.033693603863576,3,59
414,1,9.033693603863576,3,59
415,2,8.768246687503547,3,59
416,3,8.83634960348511,3,59
417,4,9.148530607874946,3,59
418,5,9.517928035459263,3,59
419,6,9.478874391830969,3,59
420,0,9.033693603863576,4,60
421,1,9.033693603863576,4,60
422,2,9.070595341102768,4,60
423,3,8.989709136547358,4,60
424,4,7.956131420064608,4,60
425,5,9.469109254337791,4,60
426,6,9.478874391830969,4,60
427,0,9.033693603863576,2,61
428,1,9.033693603863576,2,61
429,2,8.666287552043455,2,61
430,3,9.564648439376631,2,61
431,4,9.26916971244202,2,61
432,5,9.08678667910928,2,61
433,6,9.478874391830969,2,61
434,0,9.033693603863576,1,62
435,1,9.061122774912016,1,62
436,2,9.300099798540954,1,62
437,3,9.279439835483211,1,62
438,4,9.09191831693643,1,62
439,5,9.22163159880928,1,62
440,6,9.478874391830969,1,62
441,0,9.033693603863576,4,63
442,1,9.033693603863576,4,63
443,2,8.768246687503547,4,63
444,3,7.294623321599221,4,63
445,4,7.090707095537991,4,63
446,5,9.488335582569,4,63
447,6,9.478874391830969,4,63
448,0,9.033693603863576,0,64
449,1,9.74236716458367,0,64
450,2,9.459499015765209,0,64
451,3,9.49992315205496,0,64
452,4,9.70934495544025,0,64
453,5,9.527073030458894,0,64
454,6,9.478874391830969,0,64
455,0,9.033693603863576,0,65
456,1,9.48375014075295,0,65
457,2,9.457454350563523,0,65
458,3,9.48880369534811,0,65
459,4,9.403805048527683,0,65
460,5,9.470006195287722,0,65
461,6,9.478874391830969,0,65
462,0,9.033693603863576,5,66
463,1,9.033693603863576,5,66
464,2,8.98662486527224,5,66
465,3,8.256530390936092,5,66
466,4,7.703020736379901,5,66
467,5,7.219441513922523,5,66
468,6,9.478874391830969,5,66
469,0,9.033693603863576,1,67
470,1,9.033693603863576,1,67
471,2,9.538792819952349,1,67
472,3,9.513213954263804,1,67
473,4,9.505662478162892,1,67
474,5,9.439262134518993,1,67
475,6,9.478874391830969,1,67
476,0,9.033693603863576,1,68
477,1,9.195978195174527,1,68
478,2,9.576013312302283,1,68
479,3,9.351757252330328,1,68
480,4,9.079092032470877,1,68
481,5,9.517928035459263,1,68
482,6,9.478874391830969,1,68
483,0,9.033693603863576,2,69
484,1,9.033693603863576,2,69
485,2,8.142919172092656,2,69
486,3,9.756880062344935,2,69
487,4,9.4705231300113,2,69
488,5,9.325436273780676,2,69
489,6,9.478874391830969,2,69
490,0,9.033693603863576,3,70
491,1,9.033693603863576,3,70
492,2,8.360493418548964,3,70
493,3,7.168142109696146,3,70
494,4,8.987966343222494,3,70
495,5,9.194452692395826,3,70
496,6,9.478874391830969,3,70
497,0,9.033693603863576,1,71
498,1,9.033693603863576,1,71
499,2,9.558943792465726,1,71
500,3,9.419967081449942,1,71
501,4,8.957652418499244,1,71
502,5,9.373844581545354,1,71
503,6,9.478874391830969,1,71
504,0,9.033693603863576,5,72
505,1,8.12840825158325,5,72
506,2,7.706838483345433,5,72
507,3,7.9471436687832755,5,72
508,4,7.719351544070434,5,72
509,5,7.625367854377537,5,72
510,6,9.478874391830969,5,72
511,0,9.033693603863576,1,73
512,1,8.984778735590277,1,73
513,2,9.331059753982588,1,73
514,3,9.378761747710682,1,73
515,4,9.148530607874946,1,73
516,5,9.22163159880928,1,73
517,6,9.478874391830969,1,73
518,0,9.033693603863576,3,74
519,1,8.12840825158325,3,74
520,2,8.005938474051435,3,74
521,3,7.386971495501204,3,74
522,4,9.613131299575263,3,74
523,5,9.44408894505012,3,74
524,6,9.478874391830969,3,74
525,0,9.033693603863576,1,75
526,1,9.061122774912016,1,75
527,2,9.438910706688892,1,75
528,3,9.629457603090811,1,75
529,4,9.66031972752594,1,75
530,5,9.653150208794765,1,75
531,6,9.478874391830969,1,75
532,0,9.033693603863576,4,76
533,1,9.033693603863576,4,76
534,2,8.46003524570378,4,76
535,3,7.591408431327264,4,76
536,4,6.801713533528915,4,76
537,5,9.48681386627281,4,76
538,6,9.478874391830969,4,76
539,0,9.033693603863576,2,77
540,1,9.033693603863576,2,77
541,2,7.9786216795264595,2,77
542,3,9.219216156260153,2,77
543,4,9.203711250941176,2,77
544,5,9.347351943556063,2,77
545,6,9.478874391830969,2,77
546,0,9.033693603863576,2,78
547,1,9.033693603863576,2,78
548,2,8.19614773411982,2,78
549,3,9.384716233527575,2,78
550,4,9.469140956301162,2,78
551,5,9.147064766007688,2,78
552,6,9.478874391830969,2,78
553,0,9.033693603863576,1,79
554,1,8.999676452834645,1,79
555,2,9.691097916129827,1,79
556,3,9.626329749955968,1,79
557,4,9.285718491510506,1,79
558,5,9.449919280018875,1,79
559,6,9.478874391830969,1,79
560,0,9.033693603863576,4,80
561,1,9.033693603863576,4,80
562,2,8.768246687503547,4,80
563,3,7.367618124176836,4,80
564,4,6.814634286117626,4,80
565,5,9.22163159880928,4,80
566,6,9.478874391830969,4,80
567,0,9.033693603863576,5,81
568,1,9.141538400167333,5,81
569,2,8.92597581202215,5,81
570,3,8.184822045530543,5,81
571,4,7.62769081327261,5,81
572,5,7.385943904223041,5,81
573,6,9.478874391830969,5,81
574,0,9.033693603863576,5,82
575,1,8.645295916677524,5,82
576,2,8.199498061718154,5,82
577,3,7.603966958232874,5,82
578,4,7.351530950668482,5,82
579,5,7.281933026492733,5,82
580,6,9.478874391830969,5,82
581,0,9.033693603863576,4,83
582,1,9.066813271835995,4,83
583,2,9.05666579366498,4,83
584,3,8.821699767830218,4,83
585,4,7.594272344125332,4,83
586,5,9.462054095156091,4,83
587,6,9.478874391830969,4,83
588,0,9.033693603863576,5,84
589,1,9.033693603863576,5,84
590,2,8.466765157217848,5,84
591,3,8.162966130982172,5,84
592,4,7.440585141099986,5,84
593,5,7.155443670010532,5,84
594,6,9.478874391830969,5,84
595,0,9.033693603863576,5,85
596,1,9.128955361214643,5,85
597,2,8.969311990431223,5,85
598,3,7.696822285718984,5,85
599,4,7.486255362290145,5,85
600,5,7.23733720793046,5,85
601,6,9.478874391830969,5,85
602,0,9.033693603863576,3,86
603,1,9.033693603863576,3,86
604,2,8.167713363783703,3,86
605,3,8.099810627902647,3,86
606,4,9.621403158556594,3,86
607,5,9.581553926489349,3,86
608,6,9.478874391830969,3,86
609,0,9.033693603863576,4,87
610,1,9.033693603863576,4,87
611,2,8.46003524570378,4,87
612,3,7.746418637873105,4,87
613,4,7.360716344757034,4,87
614,5,9.377204060363136,4,87
615,6,9.478874391830969,4,87
616,0,9.033693603863576,2,88
617,1,9.2724833281411,2,88
618,2,8.918000106505504,2,88
619,3,9.501486659784243,2,88
620,4,9.235299404469734,2,88
621,5,9.48681386627281,2,88
622,6,9.478874391830969,2,88
623,0,9.033693603863576,2,89
624,1,9.033693603863576,2,89
625,2,8.051883678821588,2,89
626,3,9.287651582868712,2,89
627,4,9.621403158556594,2,89
628,5,9.581553926489349,2,89
629,6,9.478874391830969,2,89
630,0,9.033693603863576,1,90
631,1,9.033693603863576,1,90
632,2,9.553342147413971,1,90
633,3,9.53963086811468,1,90
634,4,9.493934059606309,1,90
635,5,9.444829274681814,1,90
636,6,9.478874391830969,1,90
637,0,9.033693603863576,1,91
638,1,8.231463439767227,1,91
639,2,9.548115090347933,1,91
640,3,9.734815745819963,1,91
641,4,9.444477224023888,1,91
642,5,9.470524789344251,1,91
643,6,9.478874391830969,1,91
644,0,9.033693603863576,3,92
645,1,9.033693603863576,3,92
646,2,8.167713363783703,3,92
647,3,8.028551436513698,3,92
648,4,9.530974906531538,3,92
649,5,9.657688644971492,3,92
650,6,9.478874391830969,3,92
651,0,9.033693603863576,2,93
652,1,9.066813271835995,2,93
653,2,8.268683089017903,2,93
654,3,9.45733255393812,2,93
655,4,9.148530607874946,2,93
656,5,9.289964158248358,2,93
657,6,9.478874391830969,2,93
658,0,9.033693603863576,4,94
659,1,8.117565308957564,4,94
660,2,8.276802375164072,4,94
661,3,7.516062928339946,4,94
662,4,7.401277262515516,4,94
663,5,9.449919280018875,4,94
664,6,9.478874391830969,4,94
665,0,9.033693603863576,1,95
666,1,9.033693603863576,1,95
667,2,9.52296896074258,1,95
668,3,8.92649181004005,1,95
669,4,9.180379530853555,1,95
670,5,9.024967218698835,1,95
671,6,9.478874391830969,1,95
672,0,9.033693603863576,0,96
673,1,9.590184955822137,0,96
674,2,9.523940154214934,0,96
675,3,9.57322556458964,0,96
676,4,9.616311589006614,0,96
677,5,9.581553926489349,0,96
678,6,9.478874391830969,0,96
679,0,9.033693603863576,1,97
680,1,9.033693603863576,1,97
681,2,9.7145040030436,1,97
682,3,9.623369884642315,1,97
683,4,9.746683942014652,1,97
684,5,9.48681386627281,1,97
685,6,9.478874391830969,1,97
686,0,9.033693603863576,1,98
687,1,8.084179890377342,1,98
688,2,9.307360076031983,1,98
689,3,9.137652353871584,1,98
690,4,9.251599698349027,1,98
691,5,9.254543317008006,1,98
692,6,9.478874391830969,1,98
693,0,9.033693603863576,1,99
694,1,8.12840825158325,1,99
695,2,9.362197049995046,1,99
696,3,9.764391265271902,1,99
697,4,9.621403158556594,1,99
698,5,9.581553926489349,1,99
699,6,9.478874391830969,1,99
700,0,9.033693603863576,1,100
701,1,8.970069858121956,1,100
702,2,9.52730974269321,1,100
703,3,9.315162728086875,1,100
704,4,8.940797031048051,1,100
705,5,9.024967218698835,1,100
706,6,9.478874391830969,1,100
707,0,9.033693603863576,4,101
708,1,9.033693603863576,4,101
709,2,8.579226123305185,4,101
710,3,8.661260983144812,4,101
711,4,8.196040340121444,4,101
712,5,9.657843842389688,4,101
713,6,9.478874391830969,4,101
714,0,9.033693603863576,4,102
715,1,9.132412847053468,4,102
716,2,9.196996139310665,4,102
717,3,8.550643038164218,4,102
718,4,7.4528020210253345,4,102
719,5,9.22163159880928,4,102
720,6,9.478874391830969,4,102
721,0,9.033693603863576,0,103
722,1,9.643354600884336,0,103
723,2,9.359751561351862,0,103
724,3,9.377009428845554,0,103
725,4,9.511614086319904,0,103
726,5,9.379545355736782,0,103
727,6,9.478874391830969,0,103
728,0,9.033693603863576,2,104
729,1,8.970069858121956,2,104
730,2,7.924033884922544,2,104
731,3,8.93627476762599,2,104
732,4,9.323786926507047,2,104
733,5,9.500413598981543,2,104
734,6,9.478874391830969,2,104
735,0,9.033693603863576,3,105
736,1,9.033693603863576,3,105
737,2,8.46003524570378,3,105
738,3,8.173498212601714,3,105
739,4,9.364799093518796,3,105
740,5,9.449919280018875,3,105
741,6,9.478874391830969,3,105
742,0,9.033693603863576,0,106
743,1,9.534638898924706,0,106
744,2,9.676557023954324,0,106
745,3,9.627866188983724,0,106
746,4,9.724025044375075,0,106
747,5,9.553636911850065,0,106
748,6,9.478874391830969,0,106
749,0,9.033693603863576,1,107
750,1,8.12840825158325,1,107
751,2,9.78666841309227,1,107
752,3,9.777507281357124,1,107
753,4,9.568239658678385,1,107
754,5,9.517928035459263,1,107
755,6,9.478874391830969,1,107
756,0,9.033693603863576,0,108
757,1,9.536311005640012,0,108
758,2,9.451124332343117,0,108
759,3,9.476194936913982,0,108
760,4,9.523967086908042,0,108
761,5,9.48681386627281,0,108
762,6,9.478874391830969,0,108
763,0,9.033693603863576,0,109
764,1,9.643354600884336,0,109
765,2,9.567468019887832,0,109
766,3,9.51621205191238,0,109
767,4,9.54005642418283,0,109
768,5,9.67148533295527,0,109
769,6,9.478874391830969,0,109
770,0,9.033693603863576,1,110
771,1,9.10414568877981,1,110
772,2,9.423396418119433,1,110
773,3,9.274675844986405,1,110
774,4,9.39078035528632,1,110
775,5,9.470524789344251,1,110
776,6,9.478874391830969,1,110
777,0,9.033693603863576,4,111
778,1,9.033693603863576,4,111
779,2,8.318225433233948,4,111
780,3,8.078119644290542,4,111
781,4,7.688514502086709,4,111
782,5,9.48681386627281,4,111
783,6,9.478874391830969,4,111
784,0,9.033693603863576,4,112
785,1,8.897134751738188,4,112
786,2,8.685094830885223,4,112
787,3,8.193706618606976,4,112
788,4,7.245575122060501,4,112
789,5,9.420973679133205,4,112
790,6,9.478874391830969,4,112
791,0,9.033693603863576,2,113
792,1,9.01742944698204,2,113
793,2,8.68361754732855,2,113
794,3,9.43108137019672,2,113
795,4,9.38773694163322,2,113
796,5,9.449919280018875,2,113
797,6,9.478874391830969,2,113
798,0,9.033693603863576,2,114
799,1,9.033693603863576,2,114
800,2,8.779215862420715,2,114
801,3,9.63506576424336,2,114
802,4,9.694000854831591,2,114
803,5,9.825067323777963,2,114
804,6,9.478874391830969,2,114
805,0,9.033693603863576,4,115
806,1,9.033693603863576,4,115
807,2,8.768246687503547,4,115
808,3,8.763324094874823,4,115
809,4,8.722259691730102,4,115
810,5,9.581553926489349,4,115
811,6,9.478874391830969,4,115
812,0,9.033693603863576,1,116
813,1,8.970069858121956,1,116
814,2,9.504427633767596,1,116
815,3,9.467677728976511,1,116
816,4,9.367854225036872,1,116
817,5,9.372166043438291,1,116
818,6,9.478874391830969,1,116
819,0,9.033693603863576,2,117
820,1,8.91996324294256,2,117
821,2,8.753506539634923,2,117
822,3,8.958852554327947,2,117
823,4,9.175245661568216,2,117
824,5,9.22163159880928,2,117
825,6,9.478874391830969,2,117
826,0,9.033693603863576,0,118
827,1,9.534638898924706,0,118
828,2,9.570976382628084,0,118
829,3,9.438547760024653,0,118
830,4,9.541829055996148,0,118
831,5,9.311607898458618,0,118
832,6,9.478874391830969,0,118
833,0,9.033693603863576,0,119
834,1,9.609466884647569,0,119
835,2,9.596214686784732,0,119
836,3,9.57200623426365,0,119
837,4,9.485809766228032,0,119
838,5,9.606392374917467,0,119
839,6,9.478874391830969,0,119
840,0,9.033693603863576,1,120
841,1,9.033693603863576,1,120
842,2,9.550530418743865,1,120
843,3,9.522307043060245,1,120
844,4,9.63183408143314,1,120
845,5,9.378358286512686,1,120
846,6,9.478874391830969,1,120
847,0,9.033693603863576,0,121
848,1,9.67441289337308,0,121
849,2,9.716889830934273,0,121
850,3,9.66161268117453,0,121
851,4,9.514503845435684,0,121
852,5,9.449919280018875,0,121
853,6,9.478874391830969,0,121
854,0,9.033693603863576,2,122
855,1,8.927660728207018,2,122
856,2,8.987511046866386,2,122
857,3,9.495438599135037,2,122
858,4,9.545484637068377,2,122
859,5,9.573872348966452,2,122
860,6,9.478874391830969,2,122
861,0,9.033693603863576,2,123
862,1,9.033693603863576,2,123
863,2,7.959480013753577,2,123
864,3,8.64712543116264,2,123
865,4,8.745834396742401,2,123
866,5,9.373844581545354,2,123
867,6,9.478874391830969,2,123
868,0,9.033693603863576,2,124
869,1,9.033693603863576,2,124
870,2,8.629864956933735,2,124
871,3,9.35352123880173,2,124
872,4,9.439972424253126,2,124
873,5,9.48681386627281,2,124
874,6,9.478874391830969,2,124
875,0,9.033693603863576,1,125
876,1,9.033693603863576,1,125
877,2,9.563225012609143,1,125
878,3,9.41672030845998,1,125
879,4,9.34031391724818,1,125
880,5,9.48681386627281,1,125
881,6,9.478874391830969,1,125
882,0,9.033693603863576,3,126
883,1,9.136146404546269,3,126
884,2,8.933759761374027,3,126
885,3,8.458449005873314,3,126
886,4,9.439972424253126,3,126
887,5,9.48681386627281,3,126
888,6,9.478874391830969,3,126
889,0,9.033693603863576,5,127
890,1,8.970069858121956,5,127
891,2,8.946982844998233,5,127
892,3,8.795957637821699,5,127
893,4,8.336653166193678,5,127
894,5,8.216581370308244,5,127
895,6,9.478874391830969,5,127
896,0,9.033693603863576,4,128
897,1,9.033693603863576,4,128
898,2,8.739109993928844,4,128
899,3,7.900313903101465,4,128
900,4,7.104679195856633,4,128
901,5,9.44040824512234,4,128
902,6,9.478874391830969,4,128
903,0,9.033693603863576,2,129
904,1,9.033693603863576,2,129
905,2,9.271926063337345,2,129
906,3,9.708880297825187,2,129
907,4,9.444477224023888,2,129
908,5,9.48681386627281,2,129
909,6,9.478874391830969,2,129
910,0,9.033693603863576,0,130
911,1,9.67441289337308,0,130
912,2,9.779709132414816,0,130
913,3,9.723495569859834,0,130
914,4,9.63112529038682,0,130
915,5,9.606392374917467,0,130
916,6,9.478874391830969,0,130
917,0,9.033693603863576,4,131
918,1,8.970069858121956,4,131
919,2,8.099076586273874,4,131
920,3,7.678885152735802,4,131
921,4,6.980934044047327,4,131
922,5,9.229798352367451,4,131
923,6,9.478874391830969,4,131
924,0,9.033693603863576,0,132
925,1,9.789622591674291,0,132
926,2,9.758513729975592,0,132
927,3,9.81161790483132,0,132
928,4,9.62680593273619,0,132
929,5,9.517928035459263,0,132
930,6,9.478874391830969,0,132
931,0,9.033693603863576,5,133
932,1,9.061122774912016,5,133
933,2,8.298629651223093,5,133
934,3,8.253357698963129,5,133
935,4,8.124764622726186,5,133
936,5,7.626623660697303,5,133
937,6,9.478874391830969,5,133
938,0,9.033693603863576,4,134
939,1,9.189138127139008,4,134
940,2,9.25454875378866,4,134
941,3,8.89505458289574,4,134
942,4,8.111955328166477,4,134
943,5,9.48681386627281,4,134
944,6,9.478874391830969,4,134
945,0,9.033693603863576,5,135
946,1,9.033693603863576,5,135
947,2,8.212004231588567,5,135
948,3,8.01317748728772,5,135
949,4,7.628004691433349,5,135
950,5,8.038931101409746,5,135
951,6,9.478874391830969,5,135
952,0,9.033693603863576,4,136
953,1,9.267947501758192,4,136
954,2,9.137531315294051,4,136
955,3,8.73352434453785,4,136
956,4,7.6611338287485395,4,136
957,5,9.581553926489349,4,136
958,6,9.478874391830969,4,136
959,0,9.033693603863576,1,137
960,1,9.033693603863576,1,137
961,2,9.356380357441296,1,137
962,3,9.524319794903075,1,137
963,4,9.459415482413,1,137
964,5,9.391269334249268,1,137
965,6,9.478874391830969,1,137
966,0,9.033693603863576,2,138
967,1,8.215514607490755,2,138
968,2,8.076343648586688,2,138
969,3,9.507176147526948,2,138
970,4,9.523967086908042,2,138
971,5,9.517928035459263,2,138
972,6,9.478874391830969,2,138
973,0,9.033693603863576,0,139
974,1,9.521442052218662,0,139
975,2,9.542869379589398,0,139
976,3,9.549657149485435,0,139
977,4,9.14345703475166,0,139
978,5,9.713424516808798,0,139
979,6,9.478874391830969,0,139
980,0,9.033693603863576,5,140
981,1,8.958231161360226,5,140
982,2,8.462385545443087,5,140
983,3,8.054488481859742,5,140
984,4,8.014451848479839,5,140
985,5,7.689891438330975,5,140
986,6,9.478874391830969,5,140
987,0,9.033693603863576,5,141
988,1,8.875364418529266,5,141
989,2,8.666287552043455,5,141
990,3,8.36275808136569,5,141
991,4,7.695455366085195,5,141
992,5,7.251999813953806,5,141
993,6,9.478874391830969,5,141
994,0,9.033693603863576,0,142
995,1,9.534638898924706,0,142
996,2,9.489996099487382,0,142
997,3,9.730082480147976,0,142
998,4,9.70934495544025,0,142
999,5,9.782272866447562,0,142
1000,6,9.478874391830969,0,142
1001,0,9.033693603863576,0,143
1002,1,9.534638898924706,0,143
1003,2,9.240835684680448,0,143
1004,3,9.303124545298289,0,143
1005,4,9.635511452988917,0,143
1006,5,9.553636911850065,0,143
1007,6,9.478874391830969,0,143
1008,0,9.033693603863576,0,144
1009,1,9.5971704870952,0,144
1010,2,9.412003991719423,0,144
1011,3,9.269353161092363,0,144
1012,4,9.381445745339876,0,144
1013,5,9.449919280018875,0,144
1014,6,9.478874391830969,0,144
1015,0,9.033693603863576,4,145
1016,1,9.033693603863576,4,145
1017,2,8.99708200138605,4,145
1018,3,8.35763014476244,4,145
1019,4,8.171012174789324,4,145
1020,5,9.405420246802558,4,145
1021,6,9.478874391830969,4,145
1022,0,9.033693603863576,3,146
1023,1,9.066813271835995,3,146
1024,2,9.042598960305943,3,146
1025,3,8.792117499688608,3,146
1026,4,9.241126669939517,3,146
1027,5,9.22163159880928,3,146
1028,6,9.478874391830969,3,146
1029,0,9.033693603863576,1,147
1030,1,9.061122774912016,1,147
1031,2,9.590759228355203,1,147
1032,3,9.457405425034624,1,147
1033,4,9.38428261262913,1,147
1034,5,9.458277560341848,1,147
1035,6,9.478874391830969,1,147
1036,0,9.033693603863576,0,148
1037,1,9.487940891034327,0,148
1038,2,9.468919388885332,0,148
1039,3,9.265289542563163,0,148
1040,4,9.621403158556594,0,148
1041,5,9.581553926489349,0,148
1042,6,9.478874391830969,0,148
1043,0,9.033693603863576,0,149
1044,1,9.534638898924706,0,149
1045,2,9.695112100165984,0,149
1046,3,9.636192752035925,0,149
1047,4,9.48850782340515,0,149
1048,5,9.449919280018875,0,149
1049,6,9.478874391830969,0,149
1050,0,9.033693603863576,3,150
1051,1,8.12840825158325,3,150
1052,2,7.705221711988968,3,150
1053,3,7.650646469520868,3,150
1054,4,9.296850495032832,3,150
1055,5,9.449919280018875,3,150
1056,6,9.478874391830969,3,150
1057,0,9.033693603863576,3,151
1058,1,8.889120769392049,3,151
1059,2,8.752981537660006,3,151
1060,3,8.4657373218427,3,151
1061,4,9.6183056526084,3,151
1062,5,9.581553926489349,3,151
1063,6,9.478874391830969,3,151
1064,0,9.033693603863576,0,152
1065,1,9.64147811741752,0,152
1066,2,9.65368073399175,0,152
1067,3,9.598376251270032,0,152
1068,4,9.079092032470877,0,152
1069,5,9.22163159880928,0,152
1070,6,9.478874391830969,0,152
1071,0,9.033693603863576,0,153
1072,1,9.536311005640012,0,153
1073,2,9.344254999706516,0,153
1074,3,9.754555014217305,0,153
1075,4,9.5907181287143,0,153
1076,5,9.581553926489349,0,153
1077,6,9.478874391830969,0,153
1078,0,9.033693603863576,0,154
1079,1,9.464776158760849,0,154
1080,2,9.27232981084424,0,154
1081,3,9.413024995325648,0,154
1082,4,9.491138743762392,0,154
1083,5,9.48690040546426,0,154
1084,6,9.478874391830969,0,154
1085,0,9.033693603863576,1,155
1086,1,8.12840825158325,1,155
1087,2,9.522728606449846,1,155
1088,3,9.468442835554674,1,155
1089,4,9.397820557235764,1,155
1090,5,9.257381555708768,1,155
1091,6,9.478874391830969,1,155
1092,0,9.033693603863576,2,156
1093,1,9.033693603863576,2,156
1094,2,7.467975624905757,2,156
1095,3,9.336805436622186,2,156
1096,4,9.373498826691645,2,156
1097,5,9.517928035459263,2,156
1098,6,9.478874391830969,2,156
1099,0,9.033693603863576,4,157
1100,1,8.774662809888454,4,157
1101,2,8.986358223138355,4,157
1102,3,8.570528884124196,4,157
1103,4,8.463431440870679,4,157
1104,5,9.449919280018875,4,157
1105,6,9.478874391830969,4,157
1106,0,9.033693603863576,4,158
1107,1,8.984778735590277,4,158
1108,2,8.466765157217848,4,158
1109,3,8.162966130982172,4,158
1110,4,7.920483817757245,4,158
1111,5,9.581561722121956,4,158
1112,6,9.478874391830969,4,158
1113,0,9.033693603863576,3,159
1114,1,9.28113570785928,3,159
1115,2,8.700593958206596,3,159
1116,3,7.881016386277736,3,159
1117,4,9.235299404469734,3,159
1118,5,9.283313935032073,3,159
1119,6,9.478874391830969,3,159
1120,0,9.033693603863576,2,160
1121,1,9.033693603863576,2,160
1122,2,8.698068768048293,2,160
1123,3,9.822105689932703,2,160
1124,4,9.746504252908442,2,160
1125,5,9.572050258153302,2,160
1126,6,9.478874391830969,2,160
1127,0,9.033693603863576,0,161
1128,1,9.534638898924706,0,161
